FECHA,variable,value,Year,Month,Day,DayOfWeek,Hour
1996-01-01,PM0431,103.1,1996,1,1,0,0
1996-01-02,PM0431,183.9,1996,1,2,1,0
1996-01-03,PM0431,95.5,1996,1,3,2,0
1996-01-04,PM0431,125.6,1996,1,4,3,0
1996-01-05,PM0431,87.5,1996,1,5,4,0
1996-01-06,PM0431,48.2,1996,1,6,5,0
1996-01-07,PM0431,203.8,1996,1,7,6,0
1996-01-08,PM0431,117.2,1996,1,8,0,0
1996-01-09,PM0431,101.5,1996,1,9,1,0
1996-01-10,PM0431,109.2,1996,1,10,2,0
1996-01-11,PM0431,46.9,1996,1,11,3,0
1996-01-12,PM0431,63.8,1996,1,12,4,0
1997-01-01,PM0431,72.8,1997,1,1,2,0
1997-01-02,PM0431,112.5,1997,1,2,3,0
1997-01-03,PM0431,156.5,1997,1,3,4,0
1997-01-04,PM0431,115.8,1997,1,4,5,0
1997-01-05,PM0431,140.0,1997,1,5,6,0
1997-01-06,PM0431,61.6,1997,1,6,0,0
1997-01-07,PM0431,165.4,1997,1,7,1,0
1997-01-08,PM0431,169.7,1997,1,8,2,0
1997-01-09,PM0431,71.7,1997,1,9,3,0
1997-01-10,PM0431,61.1,1997,1,10,4,0
1997-01-11,PM0431,65.1,1997,1,11,5,0
1997-01-12,PM0431,119.44,1997,1,12,6,0
1998-01-01,PM0431,94.4,1998,1,1,3,0
1998-01-02,PM0431,74.1,1998,1,2,4,0
1998-01-03,PM0431,96.9,1998,1,3,5,0
1998-01-04,PM0431,169.9,1998,1,4,6,0
1998-01-05,PM0431,97.4,1998,1,5,0,0
1998-01-06,PM0431,201.1,1998,1,6,1,0
1998-01-07,PM0431,191.7,1998,1,7,2,0
1998-01-08,PM0431,66.1,1998,1,8,3,0
1998-01-09,PM0431,30.7,1998,1,9,4,0
1998-01-10,PM0431,146.2,1998,1,10,5,0
1998-01-11,PM0431,53.2,1998,1,11,6,0
1998-01-12,PM0431,60.3,1998,1,12,0,0
1999-01-01,PM0431,73.6,1999,1,1,4,0
1999-01-02,PM0431,125.2,1999,1,2,5,0
1999-01-03,PM0431,206.7,1999,1,3,6,0
1999-01-04,PM0431,194.9,1999,1,4,0,0
1999-01-05,PM0431,113.8,1999,1,5,1,0
1999-01-06,PM0431,116.9,1999,1,6,2,0
1999-01-07,PM0431,140.3,1999,1,7,3,0
1999-01-08,PM0431,128.1,1999,1,8,4,0
1999-01-09,PM0431,28.1,1999,1,9,5,0
1999-01-10,PM0431,79.8,1999,1,10,6,0
1999-01-11,PM0431,70.41,1999,1,11,0,0
1999-01-12,PM0431,107.96,1999,1,12,1,0
2000-01-01,PM0431,44.9,2000,1,1,5,0
2000-01-02,PM0431,61.7,2000,1,2,6,0
2000-01-03,PM0431,81.7,2000,1,3,0,0
2000-01-04,PM0431,123.6,2000,1,4,1,0
2000-01-05,PM0431,186.3,2000,1,5,2,0
2000-01-06,PM0431,132.6,2000,1,6,3,0
2000-01-07,PM0431,81.4,2000,1,7,4,0
2000-01-08,PM0431,124.1,2000,1,8,5,0
2000-01-09,PM0431,124.8,2000,1,9,6,0
2000-01-10,PM0431,57.6,2000,1,10,0,0
2000-01-11,PM0431,47.7,2000,1,11,1,0
2000-01-12,PM0431,69.1,2000,1,12,2,0
2001-01-01,PM0431,34.8,2001,1,1,0,0
2001-01-02,PM0431,91.6,2001,1,2,1,0
2001-01-03,PM0431,84.3,2001,1,3,2,0
2001-01-04,PM0431,191.4,2001,1,4,3,0
2001-01-05,PM0431,93.4,2001,1,5,4,0
2001-01-06,PM0431,244.7,2001,1,6,5,0
2001-01-07,PM0431,105.7,2001,1,7,6,0
2001-01-08,PM0431,100.4,2001,1,8,0,0
2001-01-09,PM0431,83.0,2001,1,9,1,0
2001-01-10,PM0431,30.1,2001,1,10,2,0
2001-01-11,PM0431,49.4,2001,1,11,3,0
2001-01-12,PM0431,51.0,2001,1,12,4,0
2002-01-01,PM0431,70.9,2002,1,1,1,0
2002-01-02,PM0431,134.6,2002,1,2,2,0
2002-01-03,PM0431,107.1,2002,1,3,3,0
2002-01-04,PM0431,104.1,2002,1,4,4,0
2002-01-05,PM0431,161.8,2002,1,5,5,0
2002-01-06,PM0431,152.6,2002,1,6,6,0
2002-01-07,PM0431,153.6,2002,1,7,0,0
2002-01-08,PM0431,112.8,2002,1,8,1,0
2002-01-09,PM0431,49.6,2002,1,9,2,0
2002-01-10,PM0431,149.1,2002,1,10,3,0
2002-01-11,PM0431,156.4,2002,1,11,4,0
2002-01-12,PM0431,77.9,2002,1,12,5,0
2003-01-01,PM0431,68.5,2003,1,1,2,0
2003-01-02,PM0431,50.7,2003,1,2,3,0
2003-01-03,PM0431,68.9,2003,1,3,4,0
2003-01-04,PM0431,64.6,2003,1,4,5,0
2003-01-05,PM0431,204.3,2003,1,5,6,0
2003-01-06,PM0431,124.4,2003,1,6,0,0
2003-01-07,PM0431,129.1,2003,1,7,1,0
2003-01-08,PM0431,57.1,2003,1,8,2,0
2003-01-09,PM0431,84.2,2003,1,9,3,0
2003-01-10,PM0431,58.8,2003,1,10,4,0
2003-01-11,PM0431,123.9,2003,1,11,5,0
2003-01-12,PM0431,106.1,2003,1,12,6,0
2004-01-01,PM0431,56.9,2004,1,1,3,0
2004-01-02,PM0431,62.5,2004,1,2,4,0
2004-01-03,PM0431,179.5,2004,1,3,5,0
2004-01-04,PM0431,155.1,2004,1,4,6,0
2004-01-05,PM0431,110.5,2004,1,5,0,0
2004-01-06,PM0431,251.4,2004,1,6,1,0
2004-01-07,PM0431,115.7,2004,1,7,2,0
2004-01-08,PM0431,107.6,2004,1,8,3,0
2004-01-09,PM0431,86.4,2004,1,9,4,0
2004-01-10,PM0431,112.1,2004,1,10,5,0
2004-01-11,PM0431,150.2,2004,1,11,6,0
2004-01-12,PM0431,120.14,2004,1,12,0,0
2005-01-01,PM0431,51.3,2005,1,1,5,0
2005-01-02,PM0431,85.7,2005,1,2,6,0
2005-01-03,PM0431,159.4,2005,1,3,0,0
2005-01-04,PM0431,227.0,2005,1,4,1,0
2005-01-05,PM0431,96.3,2005,1,5,2,0
2005-01-06,PM0431,164.9,2005,1,6,3,0
2005-01-07,PM0431,90.2,2005,1,7,4,0
2005-01-08,PM0431,44.6,2005,1,8,5,0
2005-01-09,PM0431,78.9,2005,1,9,6,0
2005-01-10,PM0431,43.8,2005,1,10,0,0
2005-01-11,PM0431,158.4,2005,1,11,1,0
2005-01-12,PM0431,122.54,2005,1,12,2,0
2006-01-01,PM0431,70.8,2006,1,1,6,0
2006-01-02,PM0431,72.0,2006,1,2,0,0
2006-01-03,PM0431,55.7,2006,1,3,1,0
2006-01-04,PM0431,115.2,2006,1,4,2,0
2006-01-05,PM0431,101.2,2006,1,5,3,0
2006-01-06,PM0431,137.0,2006,1,6,4,0
2006-01-07,PM0431,70.6,2006,1,7,5,0
2006-01-08,PM0431,70.1,2006,1,8,6,0
2006-01-09,PM0431,85.7,2006,1,9,0,0
2006-01-10,PM0431,60.2,2006,1,10,1,0
2006-01-11,PM0431,68.0,2006,1,11,2,0
2006-01-12,PM0431,108.7,2006,1,12,3,0
2007-01-01,PM0431,83.6,2007,1,1,0,0
2007-01-02,PM0431,59.5,2007,1,2,1,0
2007-01-03,PM0431,94.6,2007,1,3,2,0
2007-01-04,PM0431,146.6,2007,1,4,3,0
2007-01-05,PM0431,111.1,2007,1,5,4,0
2007-01-06,PM0431,235.5,2007,1,6,5,0
2007-01-07,PM0431,74.5,2007,1,7,6,0
2007-01-08,PM0431,141.8,2007,1,8,0,0
2007-01-09,PM0431,95.6,2007,1,9,1,0
2007-01-10,PM0431,128.6,2007,1,10,2,0
2007-01-11,PM0431,106.6,2007,1,11,3,0
2007-01-12,PM0431,88.2,2007,1,12,4,0
2008-01-01,PM0431,103.2,2008,1,1,1,0
2008-01-02,PM0431,159.1,2008,1,2,2,0
2008-01-03,PM0431,120.6,2008,1,3,3,0
2008-01-04,PM0431,109.1,2008,1,4,4,0
2008-01-05,PM0431,183.5,2008,1,5,5,0
2008-01-06,PM0431,123.2,2008,1,6,6,0
2008-01-07,PM0431,128.7,2008,1,7,0,0
2008-01-08,PM0431,116.4,2008,1,8,1,0
2008-01-09,PM0431,87.5,2008,1,9,2,0
2008-01-10,PM0431,116.6,2008,1,10,3,0
2008-01-11,PM0431,142.4,2008,1,11,4,0
2008-01-12,PM0431,92.4,2008,1,12,5,0
2009-01-01,PM0431,124.1,2009,1,1,3,0
2009-01-02,PM0431,60.9,2009,1,2,4,0
2009-01-03,PM0431,68.4,2009,1,3,5,0
2009-01-04,PM0431,158.0,2009,1,4,6,0
2009-01-05,PM0431,100.2,2009,1,5,0,0
2009-01-06,PM0431,125.6,2009,1,6,1,0
2009-01-07,PM0431,146.5,2009,1,7,2,0
2009-01-08,PM0431,141.0,2009,1,8,3,0
2009-01-09,PM0431,76.2,2009,1,9,4,0
2009-01-10,PM0431,88.7,2009,1,10,5,0
2009-01-11,PM0431,33.5,2009,1,11,6,0
2009-01-12,PM0431,65.9,2009,1,12,0,0
2010-01-01,PM0431,69.2,2010,1,1,4,0
2010-01-02,PM0431,85.0,2010,1,2,5,0
2010-01-03,PM0431,66.0,2010,1,3,6,0
2010-01-04,PM0431,170.1,2010,1,4,0,0
2010-01-05,PM0431,141.4,2010,1,5,1,0
2010-01-06,PM0431,176.9,2010,1,6,2,0
2010-01-07,PM0431,168.1,2010,1,7,3,0
2010-01-08,PM0431,62.6,2010,1,8,4,0
2010-01-09,PM0431,52.5,2010,1,9,5,0
2010-01-10,PM0431,85.2,2010,1,10,6,0
2010-01-11,PM0431,111.6,2010,1,11,0,0
2010-01-12,PM0431,132.9,2010,1,12,1,0
2011-01-01,PM0431,117.2,2011,1,1,5,0
2011-01-02,PM0431,54.9,2011,1,2,6,0
2011-01-03,PM0431,106.1,2011,1,3,0,0
2011-01-04,PM0431,191.8,2011,1,4,1,0
2011-01-05,PM0431,173.7,2011,1,5,2,0
2011-01-06,PM0431,120.6,2011,1,6,3,0
2011-01-07,PM0431,247.9,2011,1,7,4,0
2011-01-08,PM0431,112.1,2011,1,8,5,0
2011-01-09,PM0431,152.9,2011,1,9,6,0
2011-01-10,PM0431,64.7,2011,1,10,0,0
2011-01-11,PM0431,124.3,2011,1,11,1,0
2011-01-12,PM0431,141.7,2011,1,12,2,0
2012-01-01,PM0431,91.9,2012,1,1,6,0
2012-01-02,PM0431,114.6,2012,1,2,0,0
2012-01-03,PM0431,100.0,2012,1,3,1,0
2012-01-04,PM0431,97.3,2012,1,4,2,0
2012-01-05,PM0431,139.4,2012,1,5,3,0
2012-01-06,PM0431,146.5,2012,1,6,4,0
2012-01-07,PM0431,120.7,2012,1,7,5,0
2012-01-08,PM0431,109.4,2012,1,8,6,0
2012-01-09,PM0431,43.9,2012,1,9,0,0
2012-01-10,PM0431,65.0,2012,1,10,1,0
2012-01-11,PM0431,33.2,2012,1,11,2,0
2012-01-12,PM0431,78.7,2012,1,12,3,0
2013-01-01,PM0431,132.9,2013,1,1,1,0
2013-01-02,PM0431,90.3,2013,1,2,2,0
2013-01-03,PM0431,78.0,2013,1,3,3,0
2013-01-04,PM0431,47.2,2013,1,4,4,0
2013-01-05,PM0431,112.2,2013,1,5,5,0
2013-01-06,PM0431,160.1,2013,1,6,6,0
2013-01-07,PM0431,145.7,2013,1,7,0,0
2013-01-08,PM0431,98.6,2013,1,8,1,0
2013-01-09,PM0431,77.3,2013,1,9,2,0
2013-01-10,PM0431,122.7,2013,1,10,3,0
2013-01-11,PM0431,89.4,2013,1,11,4,0
2013-01-12,PM0431,46.0,2013,1,12,5,0
2014-01-01,PM0431,144.8,2014,1,1,2,0
2014-01-02,PM0431,62.8,2014,1,2,3,0
2014-01-03,PM0431,178.8,2014,1,3,4,0
2014-01-04,PM0431,132.4,2014,1,4,5,0
2014-01-05,PM0431,182.4,2014,1,5,6,0
2014-01-06,PM0431,163.4,2014,1,6,0,0
2014-01-07,PM0431,171.9,2014,1,7,1,0
2014-01-08,PM0431,187.4,2014,1,8,2,0
2014-01-09,PM0431,92.1,2014,1,9,3,0
2014-01-10,PM0431,178.1,2014,1,10,4,0
2014-01-11,PM0431,78.7,2014,1,11,5,0
2014-01-12,PM0431,60.6,2014,1,12,6,0
2015-01-01,PM0431,131.1,2015,1,1,3,0
2015-01-02,PM0431,114.9,2015,1,2,4,0
2015-01-03,PM0431,158.1,2015,1,3,5,0
2015-01-04,PM0431,159.2,2015,1,4,6,0
2015-01-05,PM0431,169.6,2015,1,5,0,0
2015-01-06,PM0431,300.9,2015,1,6,1,0
2015-01-07,PM0431,227.9,2015,1,7,2,0
2015-01-08,PM0431,105.5,2015,1,8,3,0
2015-01-09,PM0431,52.6,2015,1,9,4,0
2015-01-10,PM0431,132.5,2015,1,10,5,0
2015-01-11,PM0431,96.0,2015,1,11,6,0
2015-01-12,PM0431,68.2,2015,1,12,0,0
2016-01-01,PM0431,34.0,2016,1,1,4,0
2016-01-02,PM0431,146.1,2016,1,2,5,0
2016-01-03,PM0431,145.3,2016,1,3,6,0
2016-01-04,PM0431,225.8,2016,1,4,0,0
2016-01-05,PM0431,159.1,2016,1,5,1,0
2016-01-06,PM0431,295.9,2016,1,6,2,0
2016-01-07,PM0431,127.7,2016,1,7,3,0
2016-01-08,PM0431,95.5,2016,1,8,4,0
2016-01-09,PM0431,101.7,2016,1,9,5,0
2016-01-10,PM0431,71.8,2016,1,10,6,0
2016-01-11,PM0431,35.1,2016,1,11,0,0
2016-01-12,PM0431,57.9,2016,1,12,1,0
2017-01-01,PM0431,89.4,2017,1,1,6,0
2017-01-02,PM0431,68.2,2017,1,2,0,0
2017-01-03,PM0431,117.7,2017,1,3,1,0
2017-01-04,PM0431,79.9,2017,1,4,2,0
2017-01-05,PM0431,120.3,2017,1,5,3,0
2017-01-06,PM0431,65.0,2017,1,6,4,0
2017-01-07,PM0431,116.5,2017,1,7,5,0
2017-01-08,PM0431,94.2,2017,1,8,6,0
2017-01-09,PM0431,85.5,2017,1,9,0,0
2017-01-10,PM0431,196.3,2017,1,10,1,0
2017-01-11,PM0431,103.3,2017,1,11,2,0
2017-01-12,PM0431,103.3,2017,1,12,3,0
2018-01-01,PM0431,117.8,2018,1,1,0,0
2018-01-02,PM0431,281.8,2018,1,2,1,0
2018-01-03,PM0431,98.26,2018,1,3,2,0
2018-01-04,PM0431,110.37,2018,1,4,3,0
2018-01-05,PM0431,115.7,2018,1,5,4,0
2018-01-06,PM0431,121.43,2018,1,6,5,0
2018-01-07,PM0431,115.6,2018,1,7,6,0
2018-01-08,PM0431,114.03,2018,1,8,0,0
2018-01-09,PM0431,112.94,2018,1,9,1,0
2018-01-10,PM0431,111.53,2018,1,10,2,0
2018-01-11,PM0431,109.8,2018,1,11,3,0
2018-01-12,PM0431,105.97,2018,1,12,4,0
1980-01-01,SST,27.16,1980,1,1,1,0
1980-01-02,SST,27.57,1980,1,2,2,0
1980-01-03,SST,27.85,1980,1,3,3,0
1980-01-04,SST,28.18,1980,1,4,4,0
1980-01-05,SST,28.17,1980,1,5,5,0
1980-01-06,SST,27.86,1980,1,6,6,0
1980-01-07,SST,27.37,1980,1,7,0,0
1980-01-08,SST,26.92,1980,1,8,1,0
1980-01-09,SST,26.87,1980,1,9,2,0
1980-01-10,SST,26.86,1980,1,10,3,0
1980-01-11,SST,27.26,1980,1,11,4,0
1980-01-12,SST,27.16,1980,1,12,5,0
1981-01-01,SST,27.15,1981,1,1,3,0
1981-01-02,SST,27.28,1981,1,2,4,0
1981-01-03,SST,27.65,1981,1,3,5,0
1981-01-04,SST,27.85,1981,1,4,6,0
1981-01-05,SST,27.98,1981,1,5,0,0
1981-01-06,SST,27.42,1981,1,6,1,0
1981-01-07,SST,26.82,1981,1,7,2,0
1981-01-08,SST,26.3,1981,1,8,3,0
1981-01-09,SST,26.3,1981,1,9,4,0
1981-01-10,SST,26.32,1981,1,10,5,0
1981-01-11,SST,26.33,1981,1,11,6,0
1981-01-12,SST,26.49,1981,1,12,0,0
1982-01-01,SST,26.57,1982,1,1,4,0
1982-01-02,SST,26.85,1982,1,2,5,0
1982-01-03,SST,27.43,1982,1,3,6,0
1982-01-04,SST,27.82,1982,1,4,0,0
1982-01-05,SST,27.99,1982,1,5,1,0
1982-01-06,SST,27.49,1982,1,6,2,0
1982-01-07,SST,26.79,1982,1,7,3,0
1982-01-08,SST,26.33,1982,1,8,4,0
1982-01-09,SST,26.22,1982,1,9,5,0
1982-01-10,SST,26.24,1982,1,10,6,0
1982-01-11,SST,26.33,1982,1,11,0,0
1982-01-12,SST,26.37,1982,1,12,1,0
1983-01-01,SST,26.45,1983,1,1,5,0
1983-01-02,SST,26.59,1983,1,2,6,0
1983-01-03,SST,27.0,1983,1,3,0,0
1983-01-04,SST,27.29,1983,1,4,1,0
1983-01-05,SST,27.42,1983,1,5,2,0
1983-01-06,SST,27.15,1983,1,6,3,0
1983-01-07,SST,26.68,1983,1,7,4,0
1983-01-08,SST,26.45,1983,1,8,5,0
1983-01-09,SST,26.4,1983,1,9,6,0
1983-01-10,SST,26.57,1983,1,10,0,0
1983-01-11,SST,26.77,1983,1,11,1,0
1983-01-12,SST,26.85,1983,1,12,2,0
1984-01-01,SST,26.92,1984,1,1,6,0
1984-01-02,SST,27.17,1984,1,2,0,0
1984-01-03,SST,27.5,1984,1,3,1,0
1984-01-04,SST,27.89,1984,1,4,2,0
1984-01-05,SST,27.99,1984,1,5,3,0
1984-01-06,SST,27.69,1984,1,6,4,0
1984-01-07,SST,27.14,1984,1,7,5,0
1984-01-08,SST,26.83,1984,1,8,6,0
1984-01-09,SST,26.69,1984,1,9,0,0
1984-01-10,SST,26.78,1984,1,10,1,0
1984-01-11,SST,26.81,1984,1,11,2,0
1984-01-12,SST,27.65,1984,1,12,3,0
1985-01-01,SST,27.27,1985,1,1,1,0
1985-01-02,SST,27.38,1985,1,2,2,0
1985-01-03,SST,27.62,1985,1,3,3,0
1985-01-04,SST,28.97,1985,1,4,4,0
1985-01-05,SST,28.14,1985,1,5,5,0
1985-01-06,SST,27.77,1985,1,6,6,0
1985-01-07,SST,27.35,1985,1,7,0,0
1985-01-08,SST,27.72,1985,1,8,1,0
1985-01-09,SST,27.14,1985,1,9,2,0
1985-01-10,SST,27.29,1985,1,10,3,0
1985-01-11,SST,27.49,1985,1,11,4,0
1985-01-12,SST,27.47,1985,1,12,5,0
1986-01-01,SST,27.44,1986,1,1,2,0
1986-01-02,SST,27.63,1986,1,2,3,0
1986-01-03,SST,27.84,1986,1,3,4,0
1986-01-04,SST,28.21,1986,1,4,5,0
1986-01-05,SST,28.36,1986,1,5,6,0
1986-01-06,SST,27.5,1986,1,6,0,0
1986-01-07,SST,26.71,1986,1,7,1,0
1986-01-08,SST,26.2,1986,1,8,2,0
1986-01-09,SST,26.87,1986,1,9,3,0
1986-01-10,SST,26.21,1986,1,10,4,0
1986-01-11,SST,26.33,1986,1,11,5,0
1986-01-12,SST,26.5,1986,1,12,6,0
1987-01-01,SST,26.54,1987,1,1,3,0
1987-01-02,SST,26.81,1987,1,2,4,0
1987-01-03,SST,27.39,1987,1,3,5,0
1987-01-04,SST,28.94,1987,1,4,6,0
1987-01-05,SST,28.19,1987,1,5,0,0
1987-01-06,SST,27.61,1987,1,6,1,0
1987-01-07,SST,26.93,1987,1,7,2,0
1987-01-08,SST,26.56,1987,1,8,3,0
1987-01-09,SST,26.41,1987,1,9,4,0
1987-01-10,SST,26.25,1987,1,10,5,0
1987-01-11,SST,26.3,1987,1,11,6,0
1987-01-12,SST,26.3,1987,1,12,0,0
1988-01-01,SST,26.41,1988,1,1,4,0
1988-01-02,SST,26.5,1988,1,2,5,0
1988-01-03,SST,26.82,1988,1,3,6,0
1988-01-04,SST,27.36,1988,1,4,0,0
1988-01-05,SST,26.82,1988,1,5,1,0
1988-01-06,SST,26.29,1988,1,6,2,0
1988-01-07,SST,25.8,1988,1,7,3,0
1988-01-08,SST,25.48,1988,1,8,4,0
1988-01-09,SST,25.46,1988,1,9,5,0
1988-01-10,SST,25.79,1988,1,10,6,0
1988-01-11,SST,25.93,1988,1,11,0,0
1988-01-12,SST,26.79,1988,1,12,1,0
1989-01-01,SST,26.23,1989,1,1,6,0
1989-01-02,SST,26.66,1989,1,2,0,0
1989-01-03,SST,27.68,1989,1,3,1,0
1989-01-04,SST,27.46,1989,1,4,2,0
1989-01-05,SST,27.76,1989,1,5,3,0
1989-01-06,SST,27.41,1989,1,6,4,0
1989-01-07,SST,26.83,1989,1,7,5,0
1989-01-08,SST,26.5,1989,1,8,6,0
1989-01-09,SST,26.5,1989,1,9,0,0
1989-01-10,SST,26.73,1989,1,10,1,0
1989-01-11,SST,26.97,1989,1,11,2,0
1989-01-12,SST,27.2,1989,1,12,3,0
1990-01-01,SST,27.14,1990,1,1,0,0
1990-01-02,SST,27.27,1990,1,2,1,0
1990-01-03,SST,27.62,1990,1,3,2,0
1990-01-04,SST,28.12,1990,1,4,3,0
1990-01-05,SST,28.23,1990,1,5,4,0
1990-01-06,SST,27.79,1990,1,6,5,0
1990-01-07,SST,27.14,1990,1,7,6,0
1990-01-08,SST,26.84,1990,1,8,0,0
1990-01-09,SST,26.97,1990,1,9,1,0
1990-01-10,SST,27.13,1990,1,10,2,0
1990-01-11,SST,27.37,1990,1,11,3,0
1990-01-12,SST,27.58,1990,1,12,4,0
1991-01-01,SST,27.57,1991,1,1,1,0
1991-01-02,SST,27.78,1991,1,2,2,0
1991-01-03,SST,28.63,1991,1,3,3,0
1991-01-04,SST,28.33,1991,1,4,4,0
1991-01-05,SST,28.43,1991,1,5,5,0
1991-01-06,SST,27.93,1991,1,6,6,0
1991-01-07,SST,27.44,1991,1,7,0,0
1991-01-08,SST,27.29,1991,1,8,1,0
1991-01-09,SST,26.93,1991,1,9,2,0
1991-01-10,SST,26.65,1991,1,10,3,0
1991-01-11,SST,26.9,1991,1,11,4,0
1991-01-12,SST,26.73,1991,1,12,5,0
1992-01-01,SST,26.7,1992,1,1,2,0
1992-01-02,SST,26.82,1992,1,2,3,0
1992-01-03,SST,27.11,1992,1,3,4,0
1992-01-04,SST,27.56,1992,1,4,5,0
1992-01-05,SST,27.91,1992,1,5,6,0
1992-01-06,SST,27.69,1992,1,6,0,0
1992-01-07,SST,27.16,1992,1,7,1,0
1992-01-08,SST,26.83,1992,1,8,2,0
1992-01-09,SST,26.9,1992,1,9,3,0
1992-01-10,SST,27.2,1992,1,10,4,0
1992-01-11,SST,27.44,1992,1,11,5,0
1992-01-12,SST,27.45,1992,1,12,6,0
1993-01-01,SST,27.54,1993,1,1,4,0
1993-01-02,SST,27.52,1993,1,2,5,0
1993-01-03,SST,27.67,1993,1,3,6,0
1993-01-04,SST,28.28,1993,1,4,0,0
1993-01-05,SST,28.38,1993,1,5,1,0
1993-01-06,SST,27.85,1993,1,6,2,0
1993-01-07,SST,27.26,1993,1,7,3,0
1993-01-08,SST,26.97,1993,1,8,4,0
1993-01-09,SST,26.99,1993,1,9,5,0
1993-01-10,SST,27.15,1993,1,10,6,0
1993-01-11,SST,27.35,1993,1,11,0,0
1993-01-12,SST,26.98,1993,1,12,1,0
1994-01-01,SST,26.85,1994,1,1,5,0
1994-01-02,SST,26.89,1994,1,2,6,0
1994-01-03,SST,27.34,1994,1,3,0,0
1994-01-04,SST,27.25,1994,1,4,1,0
1994-01-05,SST,27.2,1994,1,5,2,0
1994-01-06,SST,26.38,1994,1,6,3,0
1994-01-07,SST,25.74,1994,1,7,4,0
1994-01-08,SST,25.21,1994,1,8,5,0
1994-01-09,SST,25.38,1994,1,9,6,0
1994-01-10,SST,25.41,1994,1,10,0,0
1994-01-11,SST,25.65,1994,1,11,1,0
1994-01-12,SST,25.65,1994,1,12,2,0
1995-01-01,SST,25.68,1995,1,1,6,0
1995-01-02,SST,25.99,1995,1,2,0,0
1995-01-03,SST,26.25,1995,1,3,1,0
1995-01-04,SST,26.63,1995,1,4,2,0
1995-01-05,SST,26.73,1995,1,5,3,0
1995-01-06,SST,26.33,1995,1,6,4,0
1995-01-07,SST,25.94,1995,1,7,5,0
1995-01-08,SST,25.73,1995,1,8,6,0
1995-01-09,SST,25.72,1995,1,9,0,0
1995-01-10,SST,25.98,1995,1,10,1,0
1995-01-11,SST,26.25,1995,1,11,2,0
1995-01-12,SST,26.35,1995,1,12,3,0
1996-01-01,SST,26.5,1996,1,1,0,0
1996-01-02,SST,26.56,1996,1,2,1,0
1996-01-03,SST,27.11,1996,1,3,2,0
1996-01-04,SST,27.79,1996,1,4,3,0
1996-01-05,SST,28.33,1996,1,5,4,0
1996-01-06,SST,27.67,1996,1,6,5,0
1996-01-07,SST,27.16,1996,1,7,6,0
1996-01-08,SST,27.16,1996,1,8,0,0
1996-01-09,SST,27.0,1996,1,9,1,0
1996-01-10,SST,27.2,1996,1,10,2,0
1996-01-11,SST,27.46,1996,1,11,3,0
1996-01-12,SST,27.69,1996,1,12,4,0
1997-01-01,SST,27.72,1997,1,1,2,0
1997-01-02,SST,27.95,1997,1,2,3,0
1997-01-03,SST,28.15,1997,1,3,4,0
1997-01-04,SST,28.45,1997,1,4,5,0
1997-01-05,SST,28.62,1997,1,5,6,0
1997-01-06,SST,28.58,1997,1,6,0,0
1997-01-07,SST,27.32,1997,1,7,1,0
1997-01-08,SST,27.0,1997,1,8,2,0
1997-01-09,SST,26.8,1997,1,9,3,0
1997-01-10,SST,26.81,1997,1,10,4,0
1997-01-11,SST,26.91,1997,1,11,5,0
1997-01-12,SST,27.47,1997,1,12,6,0
1998-01-01,SST,27.3,1998,1,1,3,0
1998-01-02,SST,27.53,1998,1,2,4,0
1998-01-03,SST,27.79,1998,1,3,5,0
1998-01-04,SST,28.14,1998,1,4,6,0
1998-01-05,SST,28.46,1998,1,5,0,0
1998-01-06,SST,28.12,1998,1,6,1,0
1998-01-07,SST,27.42,1998,1,7,2,0
1998-01-08,SST,26.91,1998,1,8,3,0
1998-01-09,SST,27.0,1998,1,9,4,0
1998-01-10,SST,27.11,1998,1,10,5,0
1998-01-11,SST,27.28,1998,1,11,6,0
1998-01-12,SST,27.28,1998,1,12,0,0
1999-01-01,SST,27.29,1999,1,1,4,0
1999-01-02,SST,27.28,1999,1,2,5,0
1999-01-03,SST,27.51,1999,1,3,6,0
1999-01-04,SST,27.73,1999,1,4,0,0
1999-01-05,SST,27.82,1999,1,5,1,0
1999-01-06,SST,27.29,1999,1,6,2,0
1999-01-07,SST,26.64,1999,1,7,3,0
1999-01-08,SST,25.99,1999,1,8,4,0
1999-01-09,SST,26.86,1999,1,9,5,0
1999-01-10,SST,26.25,1999,1,10,6,0
1999-01-11,SST,26.49,1999,1,11,0,0
1999-01-12,SST,26.69,1999,1,12,1,0
2000-01-01,SST,26.83,2000,1,1,5,0
2000-01-02,SST,27.14,2000,1,2,6,0
2000-01-03,SST,27.49,2000,1,3,0,0
2000-01-04,SST,28.0,2000,1,4,1,0
2000-01-05,SST,28.11,2000,1,5,2,0
2000-01-06,SST,27.53,2000,1,6,3,0
2000-01-07,SST,27.14,2000,1,7,4,0
2000-01-08,SST,26.61,2000,1,8,5,0
2000-01-09,SST,26.41,2000,1,9,6,0
2000-01-10,SST,26.43,2000,1,10,0,0
2000-01-11,SST,26.67,2000,1,11,1,0
2000-01-12,SST,26.71,2000,1,12,2,0
2001-01-01,SST,26.75,2001,1,1,0,0
2001-01-02,SST,26.87,2001,1,2,1,0
2001-01-03,SST,27.13,2001,1,3,2,0
2001-01-04,SST,27.54,2001,1,4,3,0
2001-01-05,SST,27.59,2001,1,5,4,0
2001-01-06,SST,27.97,2001,1,6,5,0
2001-01-07,SST,26.42,2001,1,7,6,0
2001-01-08,SST,26.78,2001,1,8,0,0
