"PRECIPITATION.mm.","WINDDIR.deg.","WINDDPEED.m.s.","PARTICULAS.microg.m3.","PL2","PL3","X","Y"
0,111.7,1.94,18.4210277957337,"UH","M",-0.717308709111229,1.80251718877607
0,75.62,2.18,13.31,"H","M",0.541406864520543,2.1117004065563
3.2,144,1.75,16.29,"UH","M",-1.41577974015616,1.02862419151183
17.7,202.34,1.85,19.08,"UH","M",-1.71114747774577,-0.703188672693383
0.6,15.62,1.78,21.07,"UH","M",1.71426217456216,0.479275700265936
0.4,162.98,2.02,16.25,"UH","M",-1.93152933426642,0.591265110477803
1.3,73.1,1.54,22.1,"UH","M",0.447681378141309,1.47349291944872
0,159.13,2.11,12.68,"H","M",-1.97156529238852,0.751684972477822
0,178.04,2.66,9.58,"H","L",-2.65844376145824,0.0909767396852308
0,160.76,2.71,6.83,"H","L",-2.55863714477085,0.893015095840419
0,153.14,1.98,10.75,"H","M",-1.76638407910871,0.894587773821699
0,137.62,2.45,9.35,"H","L",-1.80979214534204,1.65140921356829
0,158.5,2.92,7.46,"H","L",-2.71681929850751,1.07018358203495
0,152.94,3.29,7.5,"H","L",-2.9298457331763,1.49669769151578
0,166.33,2.59,11.54,"H","M",-2.51663305699153,0.612093176287299
0,134.32,2.34,18.4210277957337,"UH","M",-1.63487625623889,1.67415041940273
0,57.37,1.89,18.4210277957337,"UH","M",1.01911033635405,1.59170164363059
0,74.57,1.63,18.4210277957337,"UH","M",0.433679234783217,1.571248650379
6.5,93.53,1.62,18.4210277957337,"UH","M",-0.0997452683474756,1.6169263685902
4.2,120.91,1.15,31.63,"UH","H",-0.590744655535797,0.986671552217805
0.1,188.77,3.27,7.67,"H","L",-3.23176830180306,-0.498571603143399
0,193.46,3.05,9.09,"H","L",-2.96622461004975,-0.709937717504274
0,177.02,2.89,9.69,"H","L",-2.88609197614084,0.150243486565942
0,178.5,2.68,11.26,"H","M",-2.67908163093449,0.0701542214651008
5.2,88.59,1.81,22.39,"UH","M",0.0445380520750166,1.809451950707
0.5,16.68,1.79,18.62,"UH","M",1.71468171217819,0.513776825014188
0,78.99,1.68,19.98,"UH","M",0.320846935471894,1.64907769495506
0.1,353.9,2.09,12.75,"H","M",2.0781663032384,-0.222091909092729
0,63.96,2.04,15.16,"UH","M",0.895556973712898,1.83291508445814
3.4,119.86,1.68,20.31,"UH","M",-0.836442449174316,1.45697084020898
0.1,120.78,1.86,10.19,"H","M",-0.951841980212681,1.59799776117015
0,155.53,2.06,8.87,"H","L",-1.87496725475072,0.853286466324498
0,174.27,2.59,10.76,"H","M",-2.57705888334823,0.258587532096955
3,155.05,2.38,16.39,"UH","M",-2.15788946524381,1.00394873165406
2,164.63,2.4,15.25,"UH","M",-2.31416236063107,0.636123076643519
4.9,135.96,1.57,16.96,"UH","M",-1.12860181941797,1.09140182023233
5.9,124.27,1.38,19.36,"UH","M",-0.777068930163738,1.14042267505262
1.2,341.57,1.26,20.5,"UH","M",1.19537536624747,-0.398343738206995
22.5,37.63,1.44,18.21,"UH","M",1.1404368914453,0.879206287870244
0,67.83,1.63,24.35,"UH","M",0.615090199058197,1.50949132061849
5.9,50.87,1.93,22.5,"UH","M",1.21798837176551,1.49713203367104
10.9,109.89,1.72,22.11,"UH","M",-0.585170546122702,1.61739773461893
1.8,43.35,1.59,14.39,"H","M",1.15620664601024,1.09146057726414
0,54.61,1.76,15.4,"UH","M",1.01928445851205,1.4348028410328
0,128.42,1.59,17.41,"UH","M",-0.988059871854909,1.24572777508975
0,133.7,1.6,14.44,"H","M",-1.10541185772297,1.15674743345531
0,80.45,1.3,21.89,"UH","M",0.215680711300029,1.28198355323815
0,21.96,1.88,21.37,"UH","M",1.74359688826916,0.703043306787065
0,133.2,1.72,21.19,"UH","M",-1.17742102219734,1.25382603916483
3.8,126.95,1.55,19.19,"UH","M",-0.931732672347878,1.23869860227558
0,70.85,2.22,15.87,"UH","M",0.72825412304523,2.09715186199465
6.3,55.22,1.67,16.22,"UH","M",0.952612919281584,1.37165178745111
0,112.25,1.83,18.01,"UH","M",-0.692926969754952,1.69373912235215
0.8,48.43,1.77,20.56,"UH","M",1.17445619862789,1.3242177455028
0,51.07,1.51,15.36,"UH","M",0.948839392652988,1.17465050417131
0.1,31.54,1.87,20.02,"UH","M",1.59375459368514,0.978185204911379
0,106.44,2.02,17.29,"UH","M",-0.571682453270045,1.93741559109633
4.2,18.96,1.42,21.53,"UH","M",1.34295880115063,0.461369329726277
0.8,42.55,1.87,15.17,"UH","M",1.37760561092772,1.26455635728127
0.1,50.52,1.72,15.03,"UH","M",1.09359119403236,1.32757609963982
12.6,126.43,1.33,17.89,"UH","M",-0.789807528040045,1.07009535493398
2.2,98.96,1.32,19.69,"UH","M",-0.205583255371607,1.30389245151232
0,95.09,1.6,22.33,"UH","M",-0.141952725684195,1.59369050435485
1.5,123.47,1.42,24.86,"UH","M",-0.783130409071126,1.18452807581251
6.5,102.97,1.3,17.9,"UH","M",-0.291773097926013,1.26683402990552
0,106.76,1.62,17.71,"UH","M",-0.467148694188607,1.551184095302
0,174.49,1.37,20.52,"UH","M",-1.36366985330473,0.131546688243573
0,161.23,1.7,20.3,"UH","M",-1.60959037605355,0.547008977363068
0,119.19,1.52,18.05,"UH","M",-0.741315093059349,1.32697096155206
0,45.32,1.66,19.74,"UH","M",1.16722326327153,1.18033463631199
0,63.09,1.57,21.66,"UH","M",0.710566850208926,1.39999812549309
0,112.54,1.45,25.59,"UH","H",-0.555826076534427,1.3392376087328
0,97.33,1.8,23.33,"UH","M",-0.229651102575974,1.78528999635511
1.7,169.05,1.76,19.8,"UH","M",-1.72795624656374,0.334316033060565
9.3,75.04,1.49,23.24,"UH","M",0.384635511580629,1.43949835818979
0,148.11,1.57,22.14,"UH","M",-1.33303033020071,0.829415540465077
0,133.67,1.75,25.37,"UH","H",-1.20838160043491,1.26582538595588
0.1,139.73,1.72,25.39,"UH","H",-1.31237183957169,1.11179141690302
10.1,128.33,1.8,22.58,"UH","M",-1.11634173857723,1.4120131453745
9.9,169.52,1.81,20.12,"UH","M",-1.77980641234303,0.32922505157207
0,114.88,1.44,24.02,"UH","M",-0.605835604271167,1.30635493668351
7.9,114.86,1.45,21.14,"UH","M",-0.609583588220262,1.31563971092868
1.4,51.22,1.4,30.52,"UH","H",0.87686442609587,1.09137930081506
1.2,131.91,1.63,26.54,"UH","H",-1.08877879703733,1.21303781108503
0,46.77,1.8,19.78,"UH","M",1.2328716584804,1.31149817907452
2.1,73.23,1.81,15.4,"UH","M",0.522240215915671,1.73302197241707
9.1,124.24,1.44,17.64,"UH","M",-0.810231338875588,1.19043066891939
15.6,92.08,1.01,18.4210277957337,"UH","M",-0.0366578238162315,1.0093345352028
1.8,91.09,0.93,17.99,"UH","M",-0.0176913354529748,0.929831714155788
7.3,120.65,1.14,15.65,"UH","M",-0.581163291477891,0.980739123640219
9.3,119.67,1.07,16.76,"UH","M",-0.529654051169138,0.929713174091946
0.4,28.33,1.68,15.56,"UH","M",1.47878472137893,0.797242590317552
0.2,9.56,1.59,14.79,"H","M",1.56791843509245,0.264067758155425
0,17.53,2.01,15.41,"UH","M",1.91665433537539,0.60542229781096
0,43.79,1.86,15.1,"UH","M",1.34269869511216,1.28715197787367
0,60.49,1.91,15.51,"UH","M",0.940819125406924,1.66221520064899
0,53.42,1.77,19.13,"UH","M",1.05482194639406,1.42135521999444
3.7,129.77,1.78,16.95,"UH","M",-1.13867906421427,1.36814107047487
0,135.9,1.82,15.21,"UH","M",-1.306989861929,1.26656128979801
0,85.77,1.65,15.29,"UH","M",0.121704626510938,1.64550538859216
0,60.47,1.83,12.14,"H","M",0.901968953859002,1.59227887201787
11.3,143.29,1.92,11.25,"H","M",-1.53920894739354,1.14770894231233
1.6,116.08,1.49,13.73,"H","M",-0.655042251727357,1.3382898222926
15.5,146.17,1.53,12.33,"H","M",-1.27096041190265,0.851797881763176
9.7,116.19,1.48,12.49,"H","M",-0.653196882511352,1.32805641170752
4.8,134.71,1.31,21.16,"UH","M",-0.921609562510435,0.930986473741335
5.2,141.89,1.43,24.6,"UH","M",-1.12516306316691,0.882557692893137
0,50.3,1.69,16.05,"UH","M",1.07951761160136,1.30028524802925
0,33.76,1.95,12.23,"H","M",1.62117663696516,1.08364491959236
0,36.39,1.71,17.75,"UH","M",1.37654547915382,1.01450605903621
17,116.29,1.52,15.01,"UH","M",-0.673230370869827,1.36277689580447
0.3,149.83,1.69,14.03,"H","M",-1.46106932832377,0.849338812154204
22.8,187.47,1.42,20.8,"UH","M",-1.4079485577244,-0.184610018151169
17.9,85.66,1.53,14.17,"H","M",0.115782558828329,1.52561279460785
16.3,166.39,1.11,19.64,"UH","M",-1.07883113976486,0.261196041075782
9.9,119.32,1.64,13.32,"H","M",-0.803086403709149,1.42991336387122
2.2,112.13,1.74,11.98,"H","M",-0.655474252995258,1.61181683316074
0,88.12,1.64,14.47,"H","M",0.053802335995242,1.639117234563
0,127.54,1.4,18.2,"UH","M",-0.853041204020681,1.11009941187398
0,94.45,1.49,22.57,"UH","M",-0.115607746291888,1.48550827967982
0.1,97.27,1.71,13.87,"H","M",-0.216392354400767,1.69625303211428
0,104.15,1.4,21.63,"UH","M",-0.342245808682913,1.3575226725322
0.1,90.08,1.55,21.78,"UH","M",-0.00216420756926724,1.54999848909784
0.2,69.13,1.75,16.84,"UH","M",0.623435403713832,1.63518448420849
0.2,66.9,1.61,20.43,"UH","M",0.631662757731734,1.480912610688
1.2,45.56,1.53,12.62,"H","M",1.0712478079741,1.09239559405495
0,21.88,1.67,18.4210277957337,"UH","M",1.54970387909351,0.622348686125814
4.4,29.04,1.98,16.65,"UH","M",1.73107644546401,0.961131801554642
0.1,37.43,1.56,24.91,"UH","M",1.2387905250354,0.948155069111866
1.3,130.69,1.65,23.79,"UH","M",-1.07574402291782,1.25110942653174
2,102.78,1.67,13.94,"H","M",-0.369417514959712,1.6286284719484
3.6,106.06,1.88,14.42,"H","M",-0.52009041053693,1.80662834165401
6.6,133.28,1.45,15.47,"UH","M",-0.994068192273638,1.0556175581667
3.3,125.11,1.62,11.31,"H","M",-0.931739820504013,1.32523994313752
0.3,106.57,1.75,12.34,"H","M",-0.499076465544544,1.67732605105256
1.8,108.27,1.27,14.38,"H","M",-0.398139024562495,1.20597898701446
0,108.54,1.37,21.73,"UH","M",-0.435614288350403,1.29889960804712
2.3,96.63,1.51,22.7,"UH","M",-0.174340467851094,1.49990179720856
0,86.99,1.57,21.83,"UH","M",0.0824410912107602,1.56783400475943
0,12.61,1.77,22.84,"UH","M",1.72730525279742,0.38641501479427
12.8,109.84,1.68,18.25,"UH","M",-0.570183089842864,1.58028201409028
1,119.47,1.39,15.75,"UH","M",-0.683835207871615,1.21015263850276
12.9,105.44,1.57,15.85,"UH","M",-0.417979715702757,1.5133383485728
19.1,355.58,1.57,15.48,"UH","M",1.56533068104047,-0.120995285004796
0,196.7,1.7,18.7,"UH","M",-1.62829824123704,-0.48851288374451
0,55.16,1.61,19.94,"UH","M",0.919771585152389,1.32140842707554
0,36.31,1.49,23.81,"UH","M",1.20067916683148,0.882309207895324
0,57.4,1.96,15.99,"UH","M",1.05599073861345,1.65120669813401
0,176.66,1.84,13.84,"H","M",-1.83687455034195,0.107200215979458
0,186.9,2.44,11.67,"H","M",-2.42232791430785,-0.29313388675654
0,40.04,1.87,12.53,"H","M",1.43166359634688,1.20301261294099
0,156.38,1.78,12,"H","M",-1.63087680749958,0.713190604789474
0,22.61,2.37,12.01,"H","M",2.18784922015058,0.911161780303872
0,84.07,1.79,14.67,"H","M",0.184930892651495,1.78042145711152
1.4,26.81,1.77,17.02,"UH","M",1.5797375880304,0.798328975400425
15.8,147.13,1.6,14.24,"H","M",-1.34384664784812,0.868375602528868
9.3,128.92,1.46,16.44,"UH","M",-0.917222629139169,1.13591489496134
7.4,102.46,1.46,17.03,"UH","M",-0.315006647962514,1.42561243391723
8.6,121.19,1.39,15.03,"UH","M",-0.719850020037853,1.18908197726292
10.3,130.43,1.55,17.4,"UH","M",-1.00520375672752,1.17985821498215
2.8,104.28,1.71,15.69,"UH","M",-0.421789878021918,1.65716423410544
17,118.67,1.4,19.49,"UH","M",-0.671669822570375,1.22835648304891
0,22.39,1.58,22.88,"UH","M",1.46088779559536,0.601836230780864
0,52.93,1.86,16.44,"UH","M",1.12118994146339,1.48409336470497
0,192.61,2.51,10.82,"H","M",-2.44945547148108,-0.547967054877751
0.9,58.09,1.41,13.99,"H","M",0.745306965260952,1.19692001718307
0,36.66,1.67,19.06,"UH","M",1.33966175870345,0.99709897816996
27.3,121.47,1.57,17.69,"UH","M",-0.819621721274651,1.33907439450345
8.6,92.53,1.57,12.83,"H","M",-0.0693036964067938,1.56846963555701
8,136.86,1.44,9.48,"H","L",-1.05074652044399,0.984648033448932
8.5,142.53,1.26,15.23,"UH","M",-1.00002669261311,0.766515892895435
20.7,136.04,1.26,14.27,"H","M",-0.906978980918,0.874636569194855
6.5,55.06,1.16,14.66,"H","M",0.664353237273675,0.950912601727408
7,71.7,1.21,13.92,"H","M",0.37993087172056,1.1488048279467
0.1,138.47,1.4,20.26,"UH","M",-1.04805213953117,0.928216953531951
0,162.04,1.58,16.25,"UH","M",-1.50300979013185,0.487197671143666
12.7,159.63,1.3,19.48,"UH","M",-1.2187036847702,0.452505611818844
5.1,165.55,1.23,24.36,"UH","M",-1.19108989646003,0.306928099969417
0.4,178.74,1.23,27.33,"UH","H",-1.22970259145749,0.0270469325937814
2.7,230.05,1.29,27.98,"UH","H",-0.828333336015859,-0.988920565285624
10.6,215.97,1.62,17.8,"UH","M",-1.31110592830362,-0.951525745719524
7,139.44,1.39,21.39,"UH","M",-1.05601837324723,0.90383914241654
0.7,135.17,1.67,17.53,"UH","M",-1.18436682844122,1.17735942502198
9.7,137.83,1.38,21.51,"UH","M",-1.02279556538525,0.926439005778727
1.2,134.71,1.62,25.39,"UH","H",-1.1397003750129,1.1512962499702
0,141.18,1.46,20.68,"UH","M",-1.13751401953694,0.915238687642148
10.5,155.47,1.44,15.8,"UH","M",-1.31003137911865,0.597844282170945
6.2,117.59,1.27,18.59,"UH","M",-0.588189522578774,1.12558122120465
0,171.61,2.29,10.36,"H","M",-2.26549199450352,0.334134737554276
0,99.93,1.44,17.18,"UH","M",-0.248320625364256,1.4184276037284
0,170.02,1.75,15.7,"UH","M",-1.72351953840827,0.303282707593032
0,185.37,1.75,14.3,"H","M",-1.74231943047571,-0.163777294478823
0.5,111.45,1.61,18.19,"UH","M",-0.588759523087837,1.49848664457625
0,168.16,1.47,25.6,"UH","H",-1.43872484602757,0.301613689051003
0,102.46,1.37,25.13,"UH","H",-0.295588429937428,1.33773221538809
0,50.29,1.44,23.25,"UH","M",0.920019014410918,1.10777480253089
0,74.9,1.48,19.97,"UH","M",0.38554667279112,1.42889949370125
0,6.08,1.66,14.36,"H","M",1.6506624613425,0.175822179245758
0.1,24.46,1.8,17.81,"UH","M",1.63845100727963,0.745304163911859
0,59.62,1.66,23.57,"UH","M",0.839516214322657,1.43206582456581
0.1,78.14,1.55,18.82,"UH","M",0.318557560942068,1.51691169168368
0.1,28.7,1.28,23.45,"UH","M",1.12274708954315,0.614686076727282
0,166.45,1.8,14.58,"H","M",-1.74989849519051,0.421728889845094
0.1,271.16,1.44,18.7,"UH","M",0.0291519881964511,-1.43970488697656
0,13.29,1.61,16.03,"UH","M",1.56688260482503,0.370106609906818
0,168.22,2.16,7.99,"H","L",-2.11450761729892,0.440973396459285
0,158.46,2.23,8.64,"H","L",-2.0742600895643,0.818746041725214
0,195.38,3.11,9.16,"H","L",-2.99862481083197,-0.824832858137301
0,193.85,3.19,7.73,"H","L",-3.09725314391959,-0.763624883355856
0,170.69,2.73,7.93,"H","L",-2.69403906459504,0.441648636855028
0,16.88,1.7,20.34,"UH","M",1.62675549995164,0.493625914409989
0.6,265.78,1.94,19.09,"UH","M",-0.142757462904404,-1.93474037193239
0,199.18,2.53,10.31,"H","M",-2.38956250530489,-0.83119855223707
0,185.64,2.79,8.37,"H","L",-2.7764936985566,-0.274194715258184
0,207.93,2.43,11.1,"H","M",-2.14695481859007,-1.13819374753724
0,184.74,2.74,7.73,"H","L",-2.73062903581321,-0.226417907361147
0,219.23,2.71,10.34,"H","M",-2.09920245687817,-1.71389878494521
0,187.42,2.47,12.7,"H","M",-2.44931657524403,-0.31898011573583
0,52.82,1.75,17.45,"UH","M",1.05756181412093,1.39429660019425
2.7,74.11,1.68,16.94,"UH","M",0.459969483114299,1.61580570447179
0,39.84,1.81,17.25,"UH","M",1.38978398451038,1.15956909082575
0.1,5.01,1.69,17.63,"UH","M",1.68354330661898,0.147587041227934
0,156.05,1.33,22.62,"UH","M",-1.21548707238626,0.53989922843239
0.9,251.4,1.58,18.24,"UH","M",-0.503955708690951,-1.49747408781515
0,143.33,2.29,12.22,"H","M",-1.83678255077253,1.36760003699092
4.4,127.5,1.39,20.04,"UH","M",-0.846178386322122,1.10276114300482
0,155.62,1.75,15.12,"UH","M",-1.59394866044807,0.722376403169282
0,166.48,2.85,7.05,"H","L",-2.77102186406093,0.66628659666564
0,54.43,1.51,16.65,"UH","M",0.878362699244672,1.22824222715864
0,86.06,1.61,23.61,"UH","M",0.11062598038048,1.60619484884769
0,171.39,2.35,5.74,"H","L",-2.32351612779452,0.351813592515619
0,161.89,2.2,10.84,"H","M",-2.09101528654661,0.683853106616034
0,45.23,1.71,21.46,"UH","M",1.2042890169676,1.21399669011543
0,45.73,1.54,21.67,"UH","M",1.07498229896257,1.10272982045338
0,291.08,1.83,18.71,"UH","M",0.658198156874961,-1.70753482725431
0,185.54,2.69,18.4210277957337,"UH","M",-2.67743512524602,-0.259694339751261
0,160.73,2.44,18.4210277957337,"UH","M",-2.30329626508323,0.805249225552953
0,193.64,2.9,11.13,"H","M",-2.81821015034587,-0.683879776340503
0.1,199.58,1.82,21.28,"UH","M",-1.71475757194371,-0.609923330806195
0.1,258.29,1.94,17.18,"UH","M",-0.39373890584384,-1.89962356113649
0,161.28,2.59,10.42,"H","M",-2.45298460993639,0.831243949400673
0,195.85,3.17,9.1,"H","L",-3.04947665653398,-0.865789882855144
0,187.58,2.53,7.64,"H","L",-2.50789196451064,-0.333733268259191
0,173.74,2.88,6.74,"H","L",-2.86282748801649,0.314036262009991
0,201.21,2.69,11.71,"H","M",-2.50778120666234,-0.973207798731167
0,174.84,2.88,7.11,"H","L",-2.86832859666397,0.259019423132094
0,184.7,3.33,7.24,"H","L",-3.31880249810406,-0.272855233738035
0,196.03,3.88,9.99,"H","L",-3.72913489428548,-1.07142565781414
0,192.51,3.41,13,"H","M",-3.32904051796266,-0.73864012195582
0,174.92,2.85,8.15,"H","L",-2.83880529886986,0.252357831478234
0,137.27,2.19,11.79,"H","M",-1.60868510976781,1.48601218622572
0,187.15,2.73,11.27,"H","M",-2.70877069393131,-0.339796008950769
0,206.58,3.17,9.6,"H","L",-2.83496422086448,-1.41840680568667
0,168.77,2.37,14.19,"H","M",-2.32462236844302,0.461552645030201
0,175.86,1.84,24.4,"UH","M",-1.83519875042748,0.132836540264464
0,194.97,3.69,9.19,"H","L",-3.56476586936849,-0.953175900128379
0,117.93,2.28,18.96,"UH","M",-1.06793487423247,2.01442674336846
0,179.36,2.77,9.22,"H","L",-2.76982719355301,0.0309405535544991
0,189.62,3.57,10.98,"H","M",-3.51979781650532,-0.596593103316115
0,184.58,3.13,9.1,"H","L",-3.12000532291892,-0.249933561086976
0,122.68,1.72,22.79,"UH","M",-0.928708057216955,1.44772281340742
0,166.52,2.62,8.48,"H","L",-2.54782253427603,0.610737532689198
0,71.67,1.67,15.96,"UH","M",0.525197516637901,1.58526577220269
0.8,57.89,1.72,19.22,"UH","M",0.914259845995847,1.45689015852248
0.6,136.89,1.55,17.54,"UH","M",-1.13156666818137,1.05927186097853
0,156.23,2.44,10.71,"H","M",-2.23301684531182,0.983481453080669
0,160.39,2.11,14.78,"H","M",-1.98761766021152,0.708149727681429
0,185.58,2.27,15.17,"UH","M",-2.25924338300832,-0.220724571203847
0,179.88,2.76,17.84,"UH","M",-2.75999394664485,0.00578052625656668
0,157.83,2.49,19.62,"UH","M",-2.30591005419634,0.939616316352704
0,165.64,2.84,8.63,"H","L",-2.75126858317248,0.70435870353683
0,163.62,2.65,7.37,"H","L",-2.54244305041321,0.747317426135343
0,161.43,2.56,7.59,"H","L",-2.42671433417658,0.815265318961821
0,170.02,3.17,10.03,"H","M",-3.12203253528811,0.549374961754235
0,187.13,3.75,11.25,"H","M",-3.72100156604943,-0.465453913355221
0,192.52,3.65,14.58,"H","M",-3.56320444526938,-0.791248432044261
0,181.88,3.29,11.73,"H","M",-3.28822908640992,-0.107932735014845
0,196.6,4.27,14.04,"H","M",-4.09203739296612,-1.21988932881924
0,194.59,3.94,13.32,"H","M",-3.81294741157186,-0.992487801732325
0,182.71,2.92,13.32,"H","M",-2.91673438331452,-0.138059904356294
0,161.79,2.59,10.36,"H","M",-2.46028638801226,0.809376852252146
0,178.45,2.48,10.54,"H","M",-2.47909256958815,0.0670822734620233
0,174.24,3.02,10.9,"H","M",-3.00475207128353,0.303092378850669
0,173.8,3.25,10.93,"H","M",-3.23099063291003,0.350997906044574
0,198.97,3.89,20.17,"UH","M",-3.67872987183816,-1.2645341158093
0,136.6,2.72,23.07,"UH","M",-1.97628310504105,1.86887802938803
0,172.97,2.17,22.33,"UH","M",-2.1536863847397,0.265584179097422
0,173.29,2.38,20.04,"UH","M",-2.36369764623356,0.278088901594339
0,151.74,2.4,25.43,"UH","H",-2.11393947581521,1.13633617058955
3.4,189.84,2.24,27.35,"UH","H",-2.2070469785461,-0.382810180756139
5.1,103.57,1.74,21.78,"UH","M",-0.408261704147637,1.69142613818235
13,154.36,1.63,26.27,"UH","H",-1.46949496585669,0.705325843367347
0,168.49,2.08,12.12,"H","M",-2.0381709783284,0.415041037850305
0.3,204.07,2.12,9.54,"H","L",-1.93566144925684,-0.864647184614006
2.5,193.87,1.93,17.96,"UH","M",-1.87372531402203,-0.462659105166026
2.6,208.08,2.42,11.52,"H","M",-2.13514476797259,-1.13910351584011
0.2,192.67,1.8,18.52,"UH","M",-1.75616913855573,-0.394803693985268
5.2,166.56,1.65,21.92,"UH","M",-1.60481285349816,0.383504504858944
0.8,141.67,1.8,18.84,"UH","M",-1.41201314537449,1.11634173857723
17.2,114.41,1.78,16.98,"UH","M",-0.735608794710782,1.62088855296845
0,105.51,1.41,22.08,"UH","M",-0.377043245721005,1.35865315325736
0,79.2,1.92,19.69,"UH","M",0.359772124004591,1.88599152139908
19.3,23.97,1.8,21.84,"UH","M",1.64476493858581,0.731264860908005
16.8,51.01,1.89,24.13,"UH","M",1.18915916598512,1.46901343695474
15,128.62,1.49,14.92,"H","M",-0.929987017596823,1.164140948125
4.6,119.78,2.03,18.58,"UH","M",-1.0082421776449,1.76191592058698
5.2,138.96,1.64,16.15,"UH","M",-1.23697226440721,1.07680063943485
1.8,163.15,1.2,24.15,"UH","M",-1.14848028626265,0.34784052677348
0.1,156.36,1.24,24.23,"UH","M",-1.13594293230316,0.497225959248414
0,208.62,1.46,20.64,"UH","M",-1.28161110736324,-0.699337521861351
0,132.67,1.92,23.96,"UH","M",-1.30132757096218,1.41171758969479
6.4,151.87,1.62,27.13,"UH","H",-1.42864580066065,0.763787389431576
1.6,157.03,1.54,26.06,"UH","H",-1.41789234294823,0.600983613594239
0,109.42,1.65,23.39,"UH","M",-0.548609091458696,1.556125979723
0,153.04,1.61,22.92,"UH","M",-1.43503043602505,0.729923042300864
5.7,173.33,2.24,18.4210277957337,"UH","M",-2.22483878859,0.260177563954702
7.4,93.2,1.59,18.56,"UH","M",-0.0887561929391305,1.58752081504935
0.4,173.94,1.69,20.45,"UH","M",-1.68055609093956,0.178413074649667
0.4,61.71,1.61,25.2,"UH","H",0.763034592557855,1.41770173540137
4.4,133.46,1.56,19.41,"UH","M",-1.07304288178419,1.13233341991318
40.2,148.37,1.56,21.19,"UH","M",-1.32826583607729,0.818113603792227
6.1,120.87,1.67,18.29,"UH","M",-0.856863472915757,1.43341724169299
0,112.61,1.5,18.16,"UH","M",-0.5766846710784,1.38471469629783
0,78.79,1.79,19.65,"UH","M",0.347985947447959,1.75584901981313
0.3,56.46,1.48,22.84,"UH","M",0.817728139074696,1.23358043538532
22.5,138.93,1.39,27.32,"UH","H",-1.0479314109094,0.913203021255095
23.2,135.23,1.32,25.01,"UH","H",-0.937120252018927,0.929626609589024
25.5,73.18,1.19,22.87,"UH","M",0.344345476779311,1.13909007221625
17,138.3,1.27,26.07,"UH","H",-0.948230491502447,0.844842550411039
0.1,119.86,1.49,19.6,"UH","M",-0.741844791231983,1.29219437613773
0,74.74,1.56,20.7,"UH","M",0.410591372263408,1.50499658638246
0,106.44,1.92,22.44,"UH","M",-0.543381341722023,1.84150392817077
1.1,109.18,1.81,21.84,"UH","M",-0.594651928675533,1.70952890695726
0.3,129.19,1.49,20.21,"UH","M",-0.941522119168943,1.15483163236708
0,76.08,1.78,19.94,"UH","M",0.428209031820005,1.72772596932146
1.1,69.52,1.58,20.05,"UH","M",0.552811031456431,1.48013511663634
0,105.58,1.66,21.35,"UH","M",-0.445848771149661,1.59900558887839
15.8,60.63,1.47,15.68,"UH","M",0.720957854192985,1.28106197058435
15.2,106.78,1.5,22.14,"UH","M",-0.433046417696887,1.43613049550516
3.7,123.42,1.41,21.47,"UH","M",-0.776588694023916,1.1768644783127
0,40.09,1.82,18.51,"UH","M",1.3923615342887,1.17206201108697
0.4,143.1,1.7,22.05,"UH","M",-1.35946391942805,1.020714383054
0,146.85,1.74,18.88,"UH","M",-1.45680079087767,0.951489072821232
0,84.91,1.86,18,"UH","M",0.165020043607876,1.85266521131252
0,53.04,1.79,22.18,"UH","M",1.07625060955139,1.43030927614983
0,46.46,1.74,18.09,"UH","M",1.19861781766176,1.26131491990849
0,64.27,1.84,21.02,"UH","M",0.79880072342068,1.65756369538627
7.5,105.21,1.61,18.54,"UH","M",-0.42239573889524,1.55360285779962
13.8,134.25,1.35,15.28,"UH","M",-0.942017120786268,0.967007623623283
0,124.1,1.46,22.75,"UH","M",-0.818532932062333,1.20896808854884
0,141.83,1.72,17.67,"UH","M",-1.35223060330296,1.06295455946664
0,143.89,1.64,24.23,"UH","M",-1.32493474138257,0.966513285515259
0.1,128.98,1.46,31.17,"UH","H",-0.918411653294592,1.13495375901078
0,91.78,1.44,32.45,"UH","H",-0.0447290835322855,1.4393051480094
0.1,73.65,1.78,25.22,"UH","H",0.501077458325802,1.70801679756311
8.3,147.01,1.56,14.02,"H","M",-1.30847435567974,0.849408535704989
36.4,91.63,1.68,12.11,"H","M",-0.0477876495676046,1.67932020191172
0.4,29.01,1.6,11.86,"H","M",1.39925612572387,0.775939620475862
0,49.88,1.83,11.84,"H","M",1.17923479516901,1.39939461834849
0,69.45,1.97,13.7,"H","M",0.691518557529938,1.84464145149991
0,33.68,1.87,12.83,"H","M",1.55611629003705,1.03701595546131
0,33.22,1.95,26.05,"UH","H",1.63131759738088,1.06831778814895
0.4,24.24,2.01,11.4,"H","M",1.83278576444168,0.825225024862877
0,44.27,2,11.43,"H","M",1.43211664993945,1.3960809077436
0.4,68.68,1.68,13.2,"H","M",0.610808402276537,1.56502814534065
0,28.68,1.87,18.37,"UH","M",1.64057669358851,0.897445325607196
0,180.22,2.64,11.13,"H","M",-2.6399805386262,-0.0101368473867995
0,167.25,1.98,9.59,"H","L",-1.93117779460686,0.436980921342572
0,65.47,1.92,11.11,"H","M",0.797125709561259,1.74670850549153
0.1,59.13,2.16,18.66,"UH","M",1.10827850389104,1.85400074374663
0,146.58,2.16,18.47,"UH","M",-1.80285622209605,1.18966778658983
