Oni_date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly",WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz
Sep-61,-0.30,19.59,-1.14,29.00,20.00,30.20,29.00,19.00,35.60,30.00,18.00,5.60,29.50,19.00,6.43,30.00,19.00,4.60,29.00,19.00,1.60,29.00,19.00,4.40,24.00,16.00,6.70,25.00,17.00,4.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.00000,23.00000,21.60000,7.00000,22.00000,37.60000,1.00000,14.00000,43.70000,4.00000,18.00000,44.30000,8.00000,21.00000,105.30000,,,,,,,,,,,,,,,,,,,,,18.00,30.00,123.60,20.00,32.00,206.90,16.00,27.00,109.40,17.00,29.00,209.80,15.00000,26.00000,141.89999,15.00000,27.00000,216.60001,15.00000,27.00000,230.20000,17.00000,29.00000,103.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-61,-0.30,19.97,-1.05,29.00,21.00,149.30,29.00,20.00,113.70,29.00,19.00,25.60,29.50,19.50,22.20,30.00,20.00,17.10,29.00,19.00,6.40,29.00,19.00,8.80,24.00,16.00,5.10,26.00,18.00,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,21.00000,157.10001,7.00000,20.00000,227.30000,2.00000,14.00000,200.20000,5.00000,18.00000,243.89999,9.00000,21.00000,287.29999,,,,,,,,,,,,,,,,,,,,,19.00,29.00,470.50,21.00,31.00,249.50,17.00,28.00,237.70,18.00,29.00,614.80,15.00000,26.00000,396.50000,16.00000,27.00000,638.59998,16.00000,27.00000,699.20001,18.00000,29.00000,218.80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-61,-0.20,20.99,-0.67,27.00,21.00,27.50,28.00,20.00,35.20,29.00,19.00,5.40,28.50,19.50,3.42,29.00,20.00,2.20,29.00,19.00,6.80,29.00,19.00,5.40,25.00,17.00,8.40,26.00,19.00,9.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,20.00000,60.10000,8.00000,19.00000,65.20000,3.00000,13.00000,73.90000,5.00000,16.00000,72.90000,9.00000,20.00000,95.80000,,,,,,,,,,,,,,,,,,,,,19.00,28.00,241.90,21.00,30.00,222.60,16.00,28.00,48.90,18.00,28.00,216.70,15.00000,26.00000,80.50000,16.00000,26.00000,171.00000,16.00000,26.00000,203.00000,17.00000,29.00000,53.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-61,-0.20,21.93,-0.88,29.00,21.00,63.20,30.00,21.00,130.40,30.00,20.00,19.50,30.50,20.50,41.17,31.00,21.00,24.30,31.00,21.00,51.60,31.00,21.00,60.60,26.00,18.00,9.60,27.00,20.00,24.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,21.00000,61.40000,8.00000,20.00000,89.30000,3.00000,14.00000,87.20000,5.00000,18.00000,108.90000,9.00000,21.00000,116.50000,,,,,,,,,,,,,,,,,,,,,19.00,29.00,227.40,21.00,31.00,140.30,17.00,28.00,109.30,18.00,29.00,313.00,16.00000,27.00000,166.50000,17.00000,27.00000,333.39999,16.00000,26.00000,350.10001,18.00000,29.00000,129.39999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-62,-0.20,23.83,-0.74,29.00,22.00,282.50,29.00,21.00,375.60,30.00,21.00,88.30,30.00,21.00,250.90,31.00,21.00,189.20,30.00,22.00,221.40,30.00,21.00,287.70,28.00,20.00,124.70,29.00,21.00,182.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,21.00000,64.20000,8.00000,20.00000,97.60000,3.00000,14.00000,112.90000,5.00000,17.00000,139.30000,9.00000,20.00000,105.30000,,,,,,,,,,,,,,,,,,,,,19.00,29.00,237.00,21.00,32.00,162.40,17.00,27.00,100.00,19.00,28.00,328.70,16.00000,26.00000,211.80000,17.00000,26.00000,358.79999,17.00000,26.00000,363.20001,18.00000,29.00000,123.40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-62,-0.20,25.37,-0.73,30.00,22.00,206.20,30.00,21.00,257.90,30.00,22.00,86.60,30.25,21.00,212.42,31.00,21.00,160.90,30.00,22.00,178.50,30.00,22.00,217.90,29.00,20.00,3.70,30.00,22.00,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,21.00000,64.10000,8.00000,20.00000,92.90000,3.00000,14.00000,76.90000,5.00000,17.00000,110.00000,9.00000,20.00000,94.80000,,,,,,,,,,,,,,,,,,,,,19.00,29.00,177.40,21.00,32.00,170.00,17.00,27.00,78.60,18.00,28.00,209.20,16.00000,26.00000,129.60001,17.00000,26.00000,236.70000,17.00000,26.00000,240.20000,19.00000,29.00000,96.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-62,-0.20,24.36,-2.13,29.00,22.00,229.60,29.00,21.00,403.10,30.00,21.00,95.50,30.00,21.00,255.62,31.00,21.00,197.70,30.00,22.00,213.40,30.00,21.00,261.60,29.00,20.00,1.10,30.00,21.00,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,20.00000,95.30000,8.00000,19.00000,130.50000,3.00000,13.00000,110.20000,5.00000,16.00000,144.70000,9.00000,19.00000,147.80000,,,,,,,,,,,,,,,,,,,,,18.00,28.00,282.50,21.00,31.00,247.70,17.00,27.00,114.10,18.00,28.00,358.00,16.00000,25.00000,184.70000,17.00000,26.00000,325.79999,16.00000,25.00000,348.10001,18.00000,28.00000,125.40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-62,-0.30,23.16,-2.38,30.00,22.00,176.30,30.00,21.00,290.70,31.00,21.00,55.40,30.50,21.00,155.17,31.00,21.00,110.40,31.00,22.00,133.60,31.00,22.00,169.70,29.00,21.00,1.10,29.00,22.00,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,20.00000,92.70000,8.00000,19.00000,128.60001,3.00000,13.00000,95.90000,5.00000,17.00000,132.50000,10.00000,20.00000,174.30000,,,,,,,,,,,,,,,,,,,,,18.00,28.00,296.60,21.00,30.00,287.40,17.00,27.00,143.80,18.00,28.00,356.30,16.00000,25.00000,193.70000,17.00000,26.00000,338.60001,16.00000,25.00000,362.89999,18.00000,29.00000,135.30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-62,-0.30,22.90,-1.51,29.00,22.00,136.80,29.00,21.00,173.70,30.00,21.00,24.50,29.50,21.00,55.35,30.00,21.00,37.00,30.00,21.00,51.60,30.00,21.00,51.50,27.00,20.00,8.10,29.00,21.00,18.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,20.00000,58.40000,8.00000,19.00000,86.20000,3.00000,12.00000,99.40000,5.00000,17.00000,101.00000,9.00000,19.00000,168.30000,,,,,,,,,,,,,,,,,,,,,18.00,27.00,312.80,21.00,29.00,373.40,17.00,27.00,139.50,18.00,27.00,381.80,16.00000,25.00000,189.30000,17.00000,26.00000,285.10001,16.00000,25.00000,330.29999,18.00000,28.00000,127.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-62,-0.20,21.77,-1.35,27.00,20.00,109.00,28.00,20.00,100.80,28.00,19.00,11.10,27.50,19.75,32.05,28.00,20.00,20.60,28.00,19.00,17.00,28.00,19.00,21.70,25.00,18.00,7.30,26.00,20.00,9.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,20.00000,24.70000,7.00000,19.00000,28.20000,1.00000,11.00000,91.50000,4.00000,16.00000,45.50000,8.00000,18.00000,180.70000,,,,,,,,,,,,,,,,,,,,,18.00,27.00,277.00,19.00,28.00,332.60,16.00,26.00,120.20,16.00,26.00,400.40,14.00000,24.00000,226.80000,15.00000,24.00000,329.89999,15.00000,24.00000,371.50000,17.00000,27.00000,103.30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-62,0.00,20.64,-1.32,28.00,21.00,12.50,28.00,20.00,9.00,29.00,19.00,1.70,28.50,19.50,1.77,29.00,20.00,1.20,28.00,19.00,5.20,28.00,19.00,4.30,24.00,17.00,11.90,26.00,19.00,10.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,22.00000,1.60000,7.00000,21.00000,2.60000,1.00000,12.00000,17.30000,4.00000,17.00000,4.00000,8.00000,19.00000,32.00000,,,,,,,,,,,,,,,,,,,,,18.00,28.00,52.90,19.00,29.00,200.10,16.00,26.00,31.90,17.00,27.00,71.60,15.00000,24.00000,37.70000,15.00000,25.00000,60.40000,15.00000,24.00000,66.80000,17.00000,28.00000,45.40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-62,-0.10,20.24,-0.77,28.00,21.00,22.40,28.00,21.00,25.20,29.00,19.00,4.50,29.25,19.50,2.50,30.00,19.00,2.60,29.00,19.00,1.30,29.00,19.00,0.50,24.00,16.00,13.00,25.00,18.00,7.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,22.00000,9.10000,8.00000,21.00000,15.50000,2.00000,13.00000,49.20000,5.00000,18.00000,21.80000,9.00000,20.00000,91.90000,,,,,,,,,,,,,,,,,,,,,18.00,29.00,140.40,20.00,31.00,237.70,16.00,27.00,26.50,18.00,28.00,150.60,15.00000,25.00000,51.60000,16.00000,26.00000,97.80000,16.00000,25.00000,121.30000,18.00000,28.00000,24.90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-62,-0.10,19.99,-0.74,29.00,20.00,19.20,29.00,20.00,21.10,30.00,19.00,2.90,30.00,19.00,3.12,31.00,19.00,2.30,30.00,19.00,1.10,30.00,19.00,2.50,24.00,16.00,13.60,25.00,17.00,9.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,23.00000,17.60000,7.00000,22.00000,25.60000,2.00000,14.00000,30.10000,4.00000,19.00000,27.50000,9.00000,21.00000,62.70000,,,,,,,,,,,,,,,,,,,,,18.00,30.00,113.10,20.00,32.00,195.30,17.00,28.00,63.60,18.00,30.00,120.60,15.00000,26.00000,71.20000,16.00000,27.00000,122.10000,15.00000,27.00000,130.50000,18.00000,29.00000,67.90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-62,-0.20,19.84,-1.17,29.00,20.00,25.10,29.00,20.00,18.20,29.00,19.00,4.80,29.50,19.25,3.00,30.00,20.00,2.50,29.00,19.00,2.00,29.00,19.00,2.00,24.00,16.00,4.50,26.00,18.00,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,22.00000,30.90000,7.00000,21.00000,40.80000,2.00000,14.00000,38.60000,4.00000,18.00000,42.40000,9.00000,21.00000,57.50000,,,,,,,,,,,,,,,,,,,,,18.00,30.00,122.10,20.00,31.00,223.30,17.00,28.00,55.40,18.00,29.00,127.60,15.00000,27.00000,62.80000,16.00000,27.00000,123.50000,15.00000,27.00000,139.10001,18.00000,29.00000,79.10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-62,-0.30,20.78,-0.87,29.00,21.00,34.80,29.00,20.00,42.60,30.00,20.00,7.30,29.50,20.00,5.07,30.00,20.00,3.20,30.00,20.00,8.80,30.00,20.00,7.60,25.00,17.00,7.60,27.00,19.00,8.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,21.00000,65.10000,8.00000,20.00000,74.40000,3.00000,14.00000,83.50000,5.00000,18.00000,88.70000,9.00000,21.00000,113.70000,,,,,,,,,,,,,,,,,,,,,19.00,29.00,255.20,21.00,32.00,223.70,17.00,28.00,69.80,18.00,29.00,258.30,16.00000,27.00000,125.60000,17.00000,27.00000,242.30000,16.00000,27.00000,275.60001,18.00000,30.00000,69.20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-62,-0.40,21.72,-1.09,29.00,22.00,29.30,30.00,22.00,63.80,31.00,21.00,5.30,30.50,20.50,10.73,31.00,21.00,6.00,31.00,21.00,10.70,31.00,21.00,12.70,26.00,18.00,7.50,27.00,20.00,18.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,21.00000,36.60000,8.00000,21.00000,47.70000,3.00000,15.00000,44.00000,6.00000,18.00000,51.50000,10.00000,21.00000,55.50000,,,,,,,,,,,,,,,,,,,,,19.00,30.00,168.40,22.00,32.00,160.50,18.00,28.00,27.90,19.00,29.00,154.00,16.00000,27.00000,45.30000,17.00000,28.00000,122.20000,17.00000,27.00000,136.50000,19.00000,30.00000,42.50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-63,-0.40,23.72,-0.85,29.00,22.00,241.80,30.00,21.00,308.50,31.00,21.00,86.10,30.50,21.00,248.50,31.00,21.00,185.70,30.00,22.00,256.70,30.00,21.00,340.70,28.00,19.00,24.60,28.00,21.00,34.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,22.00000,59.00000,8.00000,20.00000,88.80000,2.00000,14.00000,117.90000,5.00000,18.00000,131.20000,9.00000,21.00000,114.00000,,,,,,,,,,,,,,,,,,,,,19.00,30.00,214.70,21.00,32.00,158.20,17.00,27.00,114.20,18.00,29.00,358.10,16.00000,26.00000,250.80000,17.00000,27.00000,407.20001,17.00000,26.00000,412.29999,18.00000,29.00000,136.20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-63,-0.20,25.28,-0.82,29.00,22.00,237.70,29.00,21.00,319.80,30.00,21.00,106.90,29.50,21.00,265.28,30.00,21.00,197.50,30.00,22.00,276.90,30.00,21.00,348.10,29.00,21.00,11.20,30.00,22.00,19.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,20.00000,95.90000,8.00000,19.00000,134.70000,3.00000,13.00000,124.30000,5.00000,16.00000,158.10001,9.00000,19.00000,160.39999,,,,,,,,,,,,,,,,,,,,,19.00,28.00,279.50,21.00,31.00,212.10,17.00,27.00,129.20,18.00,28.00,363.30,16.00000,25.00000,211.89999,17.00000,26.00000,379.50000,16.00000,25.00000,394.20001,18.00000,28.00000,154.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mar-63,0.20,25.73,-0.76,30.00,22.00,271.20,30.00,21.00,459.20,31.00,21.00,149.80,30.50,21.00,385.43,31.00,21.00,305.40,30.00,22.00,342.20,30.00,21.00,434.90,30.00,21.00,7.10,30.00,22.00,13.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,21.00000,105.70000,8.00000,19.00000,150.80000,3.00000,13.00000,137.10001,5.00000,17.00000,175.39999,9.00000,20.00000,190.00000,,,,,,,,,,,,,,,,,,,,,18.00,29.00,279.90,21.00,31.00,244.10,17.00,27.00,191.40,18.00,28.00,468.20,16.00000,25.00000,311.60001,17.00000,26.00000,511.29999,16.00000,26.00000,523.50000,18.00000,28.00000,201.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Apr-63,0.30,24.32,-1.21,30.00,22.00,99.90,30.00,21.00,167.60,31.00,21.00,24.10,30.50,21.00,71.75,31.00,21.00,49.00,30.00,22.00,66.30,30.00,21.00,88.50,29.00,21.00,1.10,30.00,22.00,0.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,20.00000,65.50000,8.00000,19.00000,83.50000,3.00000,13.00000,64.40000,5.00000,17.00000,82.10000,10.00000,20.00000,122.60000,,,,,,,,,,,,,,,,,,,,,18.00,28.00,262.50,21.00,30.00,295.30,17.00,27.00,93.50,18.00,28.00,266.30,16.00000,25.00000,119.30000,17.00000,26.00000,227.70000,16.00000,25.00000,249.80000,18.00000,28.00000,102.90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May-63,0.30,23.85,-0.57,30.00,22.00,95.30,30.00,21.00,114.90,31.00,21.00,16.20,30.50,21.50,36.93,31.00,21.00,24.60,31.00,22.00,34.50,30.00,21.00,34.80,27.00,20.00,5.80,29.00,21.00,12.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,22.00000,40.60000,8.00000,21.00000,58.40000,3.00000,14.00000,68.90000,5.00000,18.00000,67.90000,10.00000,20.00000,116.00000,,,,,,,,,,,,,,,,,,,,,18.00,28.00,229.30,21.00,30.00,328.10,17.00,27.00,90.40,18.00,28.00,268.20,16.00000,26.00000,136.70000,17.00000,26.00000,211.10001,16.00000,26.00000,241.30000,18.00000,29.00000,80.60000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jun-63,0.50,22.25,-0.87,29.00,21.00,71.90,29.00,21.00,66.10,29.00,20.00,6.50,29.00,20.00,18.60,30.00,20.00,11.90,29.00,20.00,11.20,29.00,20.00,14.40,25.00,18.00,6.30,26.00,20.00,8.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,21.00000,18.80000,7.00000,20.00000,20.30000,2.00000,13.00000,66.60000,5.00000,18.00000,31.10000,9.00000,20.00000,130.39999,,,,,,,,,,,,,,,,,,,,,18.00,28.00,236.40,20.00,30.00,318.50,17.00,26.00,82.80,17.00,27.00,300.60,15.00000,25.00000,158.00000,16.00000,25.00000,246.10001,15.00000,25.00000,275.10001,18.00000,28.00000,77.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jul-63,0.90,21.61,-0.34,28.00,21.00,37.00,28.00,21.00,38.00,29.00,20.00,3.30,28.50,20.00,6.73,29.00,20.00,3.90,29.00,20.00,7.80,28.00,19.00,8.90,25.00,18.00,6.90,26.00,20.00,5.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,22.00000,5.90000,8.00000,21.00000,10.90000,2.00000,12.00000,65.20000,5.00000,18.00000,18.00000,9.00000,19.00000,123.30000,,,,,,,,,,,,,,,,,,,,,19.00,28.00,205.80,20.00,29.00,270.80,17.00,27.00,79.30,18.00,28.00,245.50,15.00000,25.00000,153.89999,16.00000,25.00000,210.50000,16.00000,24.00000,226.60001,18.00000,28.00000,67.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aug-63,1.10,21.16,0.15,29.00,21.00,8.80,29.00,21.00,6.90,30.00,19.00,3.00,30.00,20.00,0.92,31.00,20.00,1.30,29.00,20.00,1.10,29.00,19.00,0.40,25.00,17.00,13.60,26.00,19.00,7.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.00000,23.00000,2.20000,8.00000,22.00000,3.60000,2.00000,14.00000,11.20000,5.00000,19.00000,4.80000,9.00000,21.00000,20.60000,,,,,,,,,,,,,,,,,,,,,19.00,29.00,35.50,20.00,31.00,172.80,17.00,28.00,17.70,18.00,29.00,40.70,16.00000,26.00000,14.20000,16.00000,27.00000,28.30000,16.00000,26.00000,35.50000,18.00000,29.00000,24.40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sep-63,1.20,20.78,0.05,29.00,20.00,22.20,29.00,20.00,24.70,30.00,19.00,2.60,30.50,19.50,2.93,31.00,20.00,2.10,30.00,20.00,1.00,30.00,19.00,2.20,25.00,17.00,17.20,26.00,18.00,12.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,23.00000,19.90000,7.00000,22.00000,29.40000,2.00000,14.00000,34.40000,5.00000,19.00000,30.10000,9.00000,21.00000,67.10000,,,,,,,,,,,,,,,,,,,,,18.00,30.00,114.40,20.00,32.00,192.20,17.00,28.00,37.50,18.00,30.00,127.20,15.00000,27.00000,53.90000,16.00000,28.00000,96.00000,16.00000,27.00000,111.50000,18.00000,30.00000,36.80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oct-63,1.30,20.96,-0.05,30.00,21.00,33.90,30.00,20.00,24.20,30.00,20.00,7.30,30.50,20.00,5.10,31.00,20.00,4.10,30.00,20.00,3.10,30.00,19.00,3.50,25.00,17.00,17.20,26.00,18.00,17.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,23.00000,44.50000,7.00000,22.00000,58.30000,2.00000,15.00000,60.50000,5.00000,19.00000,60.70000,9.00000,22.00000,91.10000,,,,,,,,,,,,,,,,,,,,,18.00,31.00,169.60,20.00,32.00,223.20,17.00,28.00,109.20,18.00,30.00,208.90,16.00000,27.00000,134.89999,16.00000,28.00000,221.30000,16.00000,28.00000,241.30000,18.00000,30.00000,115.70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nov-63,1.40,21.44,-0.22,28.00,20.00,22.00,28.00,20.00,26.70,30.00,19.00,4.70,29.50,19.50,2.78,30.00,20.00,1.80,29.00,19.00,6.40,29.00,19.00,4.80,25.00,16.00,4.30,26.00,18.00,4.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,21.00000,44.10000,7.00000,20.00000,48.20000,2.00000,14.00000,54.30000,5.00000,17.00000,55.60000,9.00000,21.00000,72.80000,,,,,,,,,,,,,,,,,,,,,19.00,29.00,193.30,21.00,31.00,210.30,17.00,28.00,55.70,18.00,28.00,166.60,16.00000,27.00000,75.10000,16.00000,27.00000,146.70000,16.00000,26.00000,168.89999,18.00000,29.00000,61.90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dec-63,1.30,22.52,-0.29,29.00,21.00,60.90,30.00,21.00,126.00,31.00,20.00,24.40,30.50,20.25,50.02,31.00,20.00,29.90,31.00,21.00,72.30,31.00,21.00,85.70,26.00,18.00,12.60,28.00,20.00,32.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.00000,22.00000,56.00000,8.00000,21.00000,85.90000,3.00000,15.00000,89.30000,5.00000,18.00000,111.60000,9.00000,21.00000,131.20000,,,,,,,,,,,,,,,,,,,,,19.00,30.00,219.30,21.00,32.00,144.80,17.00,28.00,143.50,18.00,29.00,365.30,16.00000,27.00000,225.50000,16.00000,27.00000,449.29999,16.00000,27.00000,455.60001,18.00000,29.00000,166.80000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan-64,1.10,23.92,-0.65,30.00,21.00,235.50,30.00,21.00,296.50,31.00,21.00,88.60,30.50,21.00,229.10,31.00,21.00,178.80,31.00,22.00,217.30,31.00,21.00,270.40,28.00,20.00,61.90,29.00,21.00,89.60,24.93333333,27.60333333,23.08333333,332.8,,,,,,,,,,,,,,,,,,,,,,,,,26.1,30.8,22.2,0,,,,,8.00000,22.00000,40.70000,7.00000,21.00000,68.00000,2.00000,15.00000,76.00000,5.00000,19.00000,102.10000,9.00000,22.00000,73.60000,,,,,,,,,,,,,,,,,,,,,18.00,30.00,124.80,21.00,33.00,112.60,18.00,28.00,96.90,18.00,30.00,230.80,16.00000,26.00000,170.39999,17.00000,27.00000,284.60001,16.00000,27.00000,281.60001,19.00000,29.00000,112.30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Feb-64,0.60,24.81,-1.29,30.00,22.00,149.20,30.00,21.00,179.30,30.00,22.00,60.70,30.50,21.00,149.70,31.00,22.00,112.10,30.00,22.00,134.60,30.00,22.00,164.40,29.00,21.00,27.10,30.00,22.00,49.30,25.33571429,28.02857143,23.225,70.3,,,,,,,,,,,,,,,,,,,,,,,,,24.61428571,27.34285714,22.18928571,30.95,,,,,9.00000,21.00000,46.60000,8.00000,20.00000,65.90000,3.00000,14.00000,57.20000,5.00000,17.00000,78.80000,9.00000,20.00000,71.90000,,,,,,,,,,,,,,,,,,,,,19.00,29.00,135.30,21.00,32.00,148.30,18.00,27.00,73.10,18.00,29.00,158.80,16.00000,26.00000,93.80000,17.00000,27.00000,174.89999,17.00000,26.00000,180.89999,19.00000,29.00000,99.40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
