elNino index,date,9_Azuay,5_Bolivar,8_Canar,1_Carchi,7_Chimborazo,4_Cotopaxi,2_Imbabura,10_Loja,3_Pichincha,6_Tunguragua,7_El oro(c),1_Esmeraldas,5_Guayas,4_Los RIos,3_Manabi,6_SantaElena,2_SantoDomingo,4_Morona_santiago,2_Napo(W),2_orellana€,3_Pastaza,1_Sucumbios,5_Zamora,Galapagos
1.4,11/1/1963,45.2637795726145,25.1240436731141,43.1464516855055,78.6182322844616,43.7624998657327,40.3204225419273,50.7977874890893,38.4103647127261,45.9709459553968,48.4549381821244,14.2149635170498,41.7260219368688,6.14084125276822,11.6110465193904,7.22322016608414,4.95290698665519,32.41040462979,144.60355553521,124.547766223396,227.569299055817,255.787536253445,205.165947239462,106.039271404869,12.1196825466459
1.3,12/1/1963,22.2265091330361,15.1546448149968,24.0703225074276,104.250276386409,26.3276316398068,29.8823943977625,66.1995574309763,18.0138195853773,45.3333332474168,32.4574075392735,7.12956205815294,40.7862397032797,4.39335142854435,9.6023255953955,5.16297919583085,3.10348835137001,24.2381503871411,83.8468443467881,106.224570434937,222.532774048755,195.132391125223,233.56666696672,56.7672064584277,3.26063492563036
1.1,1/1/1964,96.5876640359874,130.135519121514,106.496774587324,108.528176829301,77.8832237093072,128.55809879303,94.1703539316633,70.5491362487515,111.235360283035,76.6364194846448,49.8536496406054,107.042915505349,63.615603802809,153.395639752233,58.7810513176766,17.7831395434779,180.736416722998,215.94844462755,178.558591141324,215.378677097031,304.657246614539,179.231055129346,118.942510102925,11.6692063528394
0.6,2/1/1964,81.2556430185874,190.272677708193,115.116128884592,83.6933700814431,63.460855345977,154.19683066892,94.9694691379513,97.8203453148166,145.616666690723,50.1419752144519,83.3620437009491,210.297956534237,209.546539684487,376.327325820923,212.040744865058,88.9593021592429,371.756069293601,148.423466539171,119.662199472644,138.717176635079,202.205217364214,89.0798561590181,109.525303373453,49.485396842351
0.1,3/1/1964,52.6354330668612,128.097814195143,85.2167744052026,90.0419888996946,55.2266448108774,106.649647739572,80.2632740662162,78.0474087867078,107.561937125954,42.2901235156589,55.9930656739395,149.580654061133,126.170149312738,224.325872022052,138.155859781121,59.4755815018055,248.891907973097,90.5693334333631,99.8960483328174,150.164165764194,171.575434856138,132.4318943847,86.3941294635355,30.0282539428227
-0.3,4/1/1964,102.484514351592,232.711475518232,156.369677242156,85.5453039769969,102.42368418292,184.802113143491,100.915044126257,102.359309073831,167.086486464148,79.6123457543644,103.587591129498,214.065531561745,260.597150784496,435.470930409986,274.973165631163,161.031395224638,419.290752168336,174.03662214152,152.406185307454,193.185784779555,258.295507149075,135.670863286483,87.3807691659039,9.46761900432526
-0.6,5/1/1964,130.001050032969,248.859563316804,174.476129248834,182.427624655033,131.227631443425,228.453169137659,170.900884780209,146.965258885711,235.255179568454,118.646296277458,112.737591123929,288.632152650922,196.493622519753,400.611046414043,213.945673843333,79.8377907553384,496.464163895976,260.159999810113,294.397251037388,374.025962415358,405.250434820203,357.508513013807,161.44048567243,5.47174602595587
-0.6,6/1/1964,26.6070866246862,36.6661202477627,32.9225806820777,80.80386732955,30.8134868239102,43.7165492252565,46.6769913023552,22.7639155296355,52.5551801715886,37.6222222881553,15.6021897749309,91.792098177876,21.5526458655801,49.2404069179712,29.8570646246057,6.3936046521331,90.7676299651923,102.492266782973,115.114948393963,230.221915422988,206.604565194724,206.169784193702,63.730364475173,3.12063492063492
-0.6,7/1/1964,51.8734906151539,43.015300542279,61.8903227898382,147.714364784199,67.5026315199702,66.6700705273051,65.1566372761684,23.5403071161424,81.6522521070531,123.190123381438,15.1441605473957,168.46021803978,22.9850746360045,52.4459302591723,44.8808324198602,8.52034883513007,124.387283479547,292.111555874295,347.28969069281,494.018460423431,502.19760884824,524.850718985359,135.992712638639,4.95333333545261
-0.7,8/1/1964,30.4616797888686,10.4803278420141,32.2206451431397,93.7381214384216,40.6684210912178,29.5172534912405,38.4247788074797,17.0662188096376,43.4155405598718,88.9030865033468,5.79051095269022,102.024795773893,8.15766622633591,13.2055232656557,14.8692223487783,6.85988373742547,44.6826588955918,197.174044674343,268.078522659249,359.352418739492,347.552246668719,362.56175015127,121.418015970392,2.07015873061286
