Fecha_Hora,Kennedy,Puente_Aranda,Suba,Usaquen,Dias_lluvia,Int_lluvia
22/09/2014 01:00,0,0,0,0,NO,Ausente
22/09/2014 02:00,0,0,0,0,NO,Ausente
22/09/2014 03:00,0,0,0,0,NO,Ausente
22/09/2014 04:00,0,0,0,0,NO,Ausente
22/09/2014 05:00,0,0,0,0,NO,Ausente
22/09/2014 06:00,0,0,0,0,NO,Ausente
22/09/2014 07:00,0,0,0,0,NO,Ausente
22/09/2014 08:00,0,0,0,0,NO,Ausente
22/09/2014 09:00,0,0,0,0,NO,Ausente
22/09/2014 10:00,0,0,0,0,NO,Ausente
22/09/2014 11:00,0,0,0,0,NO,Ausente
22/09/2014 12:00,0,0,0,0,NO,Ausente
22/09/2014 13:00,0,0,0,0,NO,Ausente
22/09/2014 14:00,0,0,0.1,0,SI,Llovizna
22/09/2014 15:00,6,0,0.1,0,SI,Fuerte
22/09/2014 16:00,4.3,0.2,0,0,SI,Fuerte
22/09/2014 17:00,0,0,0,0,NO,Ausente
22/09/2014 18:00,0,0,0,0.1,SI,Llovizna
22/09/2014 19:00,0,0,0,0,NO,Ausente
22/09/2014 20:00,0,0,0,0,NO,Ausente
22/09/2014 21:00,0,0,0,0,NO,Ausente
22/09/2014 22:00,0,0,0,0,NO,Ausente
22/09/2014 23:00,0,0,0,0,NO,Ausente
23/09/2014 00:00,0,0,0,0,NO,Ausente
23/09/2014 01:00,0,0,0,0,NO,Ausente
23/09/2014 02:00,0,0,0,0,NO,Ausente
23/09/2014 03:00,0,0,0,0,NO,Ausente
23/09/2014 04:00,0,0,0,0,NO,Ausente
23/09/2014 05:00,0,0,0,0,NO,Ausente
23/09/2014 06:00,0,0,0,0,NO,Ausente
23/09/2014 07:00,0,0,0,0,NO,Ausente
23/09/2014 08:00,0,0,0,0,NO,Ausente
23/09/2014 09:00,0,0,0,0,NO,Ausente
23/09/2014 10:00,0,0,0,0,NO,Ausente
23/09/2014 11:00,0,0,0,0,NO,Ausente
23/09/2014 12:00,0,0,,0,NO,Ausente
23/09/2014 13:00,0,0,0,0,NO,Ausente
23/09/2014 14:00,0,0,0,0,NO,Ausente
23/09/2014 15:00,0,0,0,0,NO,Ausente
23/09/2014 16:00,0,0,0,0,NO,Ausente
23/09/2014 17:00,0,0,0,0,NO,Ausente
23/09/2014 18:00,0,0,0,0,NO,Ausente
23/09/2014 19:00,0,0,0,0,NO,Ausente
23/09/2014 20:00,0,0,0,0,NO,Ausente
23/09/2014 21:00,0,0,0,0,NO,Ausente
23/09/2014 22:00,0,0,0,0,NO,Ausente
23/09/2014 23:00,0,0,0,0,NO,Ausente
24/09/2014 00:00,0,0,0,0,NO,Ausente
24/09/2014 01:00,0,0,0,0,NO,Ausente
24/09/2014 02:00,0,0,0,0,NO,Ausente
24/09/2014 03:00,0,0,0,0,NO,Ausente
24/09/2014 04:00,0,0,0,0,NO,Ausente
24/09/2014 05:00,0,0,0,0,NO,Ausente
24/09/2014 06:00,0,0,0,0,NO,Ausente
24/09/2014 07:00,0,0,0,0,NO,Ausente
24/09/2014 08:00,0,0,0,0,NO,Ausente
24/09/2014 09:00,0,0,0,0,NO,Ausente
24/09/2014 10:00,0,0,0,0,NO,Ausente
24/09/2014 11:00,0,0,0,0,NO,Ausente
24/09/2014 12:00,0,4.3,0,0,SI,Fuerte
24/09/2014 13:00,0,0,0,0,NO,Ausente
24/09/2014 14:00,0,0,0,0,NO,Ausente
24/09/2014 15:00,0,0,0,0,NO,Ausente
24/09/2014 16:00,0,0,0,0,NO,Ausente
24/09/2014 17:00,0,0,0,0,NO,Ausente
24/09/2014 18:00,0,0,0,0,NO,Ausente
24/09/2014 19:00,0,0,0,0,NO,Ausente
24/09/2014 20:00,0,0,0,0,NO,Ausente
24/09/2014 21:00,0,0,0,0,NO,Ausente
24/09/2014 22:00,0,0,0,0,NO,Ausente
24/09/2014 23:00,0,0,0,0,NO,Ausente
25/09/2014 00:00,0,0,0,0,NO,Ausente
25/09/2014 01:00,0,0,0,0,NO,Ausente
25/09/2014 02:00,0,0,0,0,NO,Ausente
25/09/2014 03:00,0,0,0,0,NO,Ausente
25/09/2014 04:00,0,0,0,0,NO,Ausente
25/09/2014 05:00,0,0,0,0,NO,Ausente
25/09/2014 06:00,0,0,0,0,NO,Ausente
25/09/2014 07:00,0,0,0,0,NO,Ausente
25/09/2014 08:00,0,0,0,0,NO,Ausente
25/09/2014 09:00,0,0,0,0,NO,Ausente
25/09/2014 10:00,0,0,0,0,NO,Ausente
25/09/2014 11:00,0,0,0,,NO,Ausente
25/09/2014 12:00,0,0,0,,NO,Ausente
25/09/2014 13:00,0,0,0,,NO,Ausente
25/09/2014 14:00,0,0,0,,NO,Ausente
25/09/2014 15:00,0,0,0,,NO,Ausente
25/09/2014 16:00,0,0,0,,NO,Ausente
25/09/2014 17:00,0,0,0.9,,SI,Fuerte
25/09/2014 18:00,0.1,2,4.5,,SI,Fuerte
25/09/2014 19:00,0,0.1,0,,SI,Llovizna
25/09/2014 20:00,0.2,0,0,,SI,Moderada
25/09/2014 21:00,0,0,0,,NO,Ausente
25/09/2014 22:00,0,0,0,,NO,Ausente
25/09/2014 23:00,0,0,0,,NO,Ausente
26/09/2014 00:00,0,0,0,,NO,Ausente
26/09/2014 01:00,0,0,0,,NO,Ausente
26/09/2014 02:00,0,0,0,,NO,Ausente
26/09/2014 03:00,0,0,0,,NO,Ausente
26/09/2014 04:00,0,0,0,,NO,Ausente
26/09/2014 05:00,0,0,0,,NO,Ausente
26/09/2014 06:00,0,0,0,,NO,Ausente
26/09/2014 07:00,0,0,0,,NO,Ausente
26/09/2014 08:00,0,0,0,,NO,Ausente
26/09/2014 09:00,0,0,0,,NO,Ausente
26/09/2014 10:00,0,0,0,,NO,Ausente
26/09/2014 11:00,0,0,0,,NO,Ausente
26/09/2014 12:00,0,0,0,,NO,Ausente
26/09/2014 13:00,0,0,0,,NO,Ausente
26/09/2014 14:00,0,0,0,,NO,Ausente
26/09/2014 15:00,0,0,0,,NO,Ausente
26/09/2014 16:00,0,0,0,,NO,Ausente
26/09/2014 17:00,0,0,1.3,,SI,Fuerte
26/09/2014 18:00,0,0,0.2,,SI,Moderada
26/09/2014 19:00,0,0,0,,NO,Ausente
26/09/2014 20:00,0,0,0,,NO,Ausente
26/09/2014 21:00,0,0,0,,NO,Ausente
26/09/2014 22:00,0,0,0,,NO,Ausente
26/09/2014 23:00,0,0,0,,NO,Ausente
27/09/2014 00:00,0,0,0,,NO,Ausente
27/09/2014 01:00,0,0,0,,NO,Ausente
27/09/2014 02:00,0,0,0,,NO,Ausente
27/09/2014 03:00,0,0,0,,NO,Ausente
27/09/2014 04:00,0,0,0,,NO,Ausente
27/09/2014 05:00,0,0,0,,NO,Ausente
27/09/2014 06:00,0,0,0,,NO,Ausente
27/09/2014 07:00,0,0,0,,NO,Ausente
27/09/2014 08:00,0,0,0,,NO,Ausente
27/09/2014 09:00,0,0,0,,NO,Ausente
27/09/2014 10:00,0,0,0,,NO,Ausente
27/09/2014 11:00,0,0,0,,NO,Ausente
27/09/2014 12:00,0,0,0,,NO,Ausente
27/09/2014 13:00,0,0,0,,NO,Ausente
27/09/2014 14:00,0,0,0,,NO,Ausente
27/09/2014 15:00,0,0,0,,NO,Ausente
27/09/2014 16:00,0,0,0,,NO,Ausente
27/09/2014 17:00,0,0,0,,NO,Ausente
27/09/2014 18:00,0,0,0,,NO,Ausente
27/09/2014 19:00,0,0,0,,NO,Ausente
27/09/2014 20:00,0,0,0,,NO,Ausente
27/09/2014 21:00,0,0,0,,NO,Ausente
27/09/2014 22:00,0,0,0,,NO,Ausente
27/09/2014 23:00,0,0,0,,NO,Ausente
28/09/2014 00:00,0,0,0,,NO,Ausente
28/09/2014 01:00,0,0,0,,NO,Ausente
28/09/2014 02:00,0,0,0,,NO,Ausente
28/09/2014 03:00,0,0,0,,NO,Ausente
28/09/2014 04:00,0,0,0,,NO,Ausente
28/09/2014 05:00,0,0,0,,NO,Ausente
28/09/2014 06:00,0,0,0,,NO,Ausente
28/09/2014 07:00,0,0,0,,NO,Ausente
28/09/2014 08:00,0,0,0,,NO,Ausente
28/09/2014 09:00,0,0,0,,NO,Ausente
28/09/2014 10:00,0,0,0,,NO,Ausente
28/09/2014 11:00,0,0,0,,NO,Ausente
28/09/2014 12:00,0,0,0,,NO,Ausente
28/09/2014 13:00,0,0,0,,NO,Ausente
28/09/2014 14:00,0,0,0,,NO,Ausente
28/09/2014 15:00,0,0,0,,NO,Ausente
28/09/2014 16:00,0,0,0,,NO,Ausente
28/09/2014 17:00,0,0,0,,NO,Ausente
28/09/2014 18:00,0,0,0,,NO,Ausente
28/09/2014 19:00,0,0,0,,NO,Ausente
28/09/2014 20:00,0,0,0,,NO,Ausente
28/09/2014 21:00,0,0,0,,NO,Ausente
28/09/2014 22:00,0,0,0,,NO,Ausente
28/09/2014 23:00,0,0,0,,NO,Ausente
29/09/2014 00:00,0,0,0,,NO,Ausente
29/09/2014 01:00,0,0,0,,NO,Ausente
29/09/2014 02:00,0,0,0,,NO,Ausente
29/09/2014 03:00,0,0,0,,NO,Ausente
29/09/2014 04:00,0,0,0,,NO,Ausente
29/09/2014 05:00,0,0,0,,NO,Ausente
29/09/2014 06:00,0,0,0,,NO,Ausente
29/09/2014 07:00,0,0,0,,NO,Ausente
29/09/2014 08:00,0,0,0,,NO,Ausente
29/09/2014 09:00,0,0,0,,NO,Ausente
29/09/2014 10:00,0,0,0,,NO,Ausente
29/09/2014 11:00,0,0,0,,NO,Ausente
29/09/2014 12:00,0,0,0,,NO,Ausente
29/09/2014 13:00,0,0,0,,NO,Ausente
29/09/2014 14:00,0,0,0,,NO,Ausente
29/09/2014 15:00,0,0,0,,NO,Ausente
29/09/2014 16:00,0,0,0,,NO,Ausente
29/09/2014 17:00,0,0,0,,NO,Ausente
29/09/2014 18:00,0,0,0,,NO,Ausente
29/09/2014 19:00,0,0,0,,NO,Ausente
29/09/2014 20:00,0,0,0,,NO,Ausente
29/09/2014 21:00,0,0,0,,NO,Ausente
29/09/2014 22:00,0,0,0,,NO,Ausente
29/09/2014 23:00,0,0,0,,NO,Ausente
30/09/2014 00:00,0,0,0,,NO,Ausente
30/09/2014 01:00,0,0,0,,NO,Ausente
30/09/2014 02:00,0,0,0,,NO,Ausente
30/09/2014 03:00,0,0,0,,NO,Ausente
30/09/2014 04:00,0,0,0,,NO,Ausente
30/09/2014 05:00,0,0,0,,NO,Ausente
30/09/2014 06:00,0,0,0,,NO,Ausente
30/09/2014 07:00,0,0,0,,NO,Ausente
30/09/2014 08:00,0,0,0,,NO,Ausente
30/09/2014 09:00,0,0,0,,NO,Ausente
30/09/2014 10:00,0,0,0,,NO,Ausente
30/09/2014 11:00,0,0,0,,NO,Ausente
30/09/2014 12:00,0,0,0,,NO,Ausente
30/09/2014 13:00,0,0,0,,NO,Ausente
30/09/2014 14:00,0,0,0,,NO,Ausente
30/09/2014 15:00,0,0,0,,NO,Ausente
30/09/2014 16:00,0,0,0,,NO,Ausente
30/09/2014 17:00,0,0,0,,NO,Ausente
30/09/2014 18:00,0,0,0,,NO,Ausente
30/09/2014 19:00,0,0,0,,NO,Ausente
30/09/2014 20:00,0,0,0,,NO,Ausente
30/09/2014 21:00,0,0,0,,NO,Ausente
30/09/2014 22:00,0,0,0,,NO,Ausente
30/09/2014 23:00,0,0,0,,NO,Ausente
