 año,id_diee,ciiu_seccion,ciiu_division,ciiu_clase,sector_economico,tam_empresa,provincia,tic1_inversion,tic2_valor_inversion,tic31_computadoras,tic32_pda,tic33_smartphone,tic34_notebooks,tic35_tablets,tic36_otros,tic4_personal_total_comp,tic41_personal_comp_m,tic42_personal_comp_h,tic5_conexion_internet,tic6_personal_total_int,tic61_personal_int_m,tic62_personal_int_h,tic7a_bandaanchafija,tic7b_bandaanchamovil,tic7c_otros_1412,tic8_web,tic9_transacciones,tic91_total_compras,tic92_total_ventas,tic10_interaccion_adm_pub,tic101_obtener_info_publicas,tic102_impreso_publicos,tic103_devolver_impresos,tic104_gestion_electronica,tic105_declaracion_impuestos,tic106_tramites_iess,tic107_portal_compras_publicas,tic111_gestion_cliente,tic112_control_pedidos,tic113_gestion_inventarios,tic114_gestion_finanzas,tic115_gestion_rrhh,tic116_soporte_ventas,tic117_id,tic118_gestion_conocimiento,tic121_telefonos_celulares,tic122_correo_electronico,tic123_redes_sociales,tic124_mensajeria_especializada,tic125_fax,tic126_call_center,tic127_otros_1434,tic128_ninguno,tic131_sistemas_operativos,tic132_navegador_internet,tic133_aplicaciones_ofimaticas,tic134_erp_crm,tic135_seguridad,tic14_especialistas_tic,tic141_especialistas_tic_m,tic142_especialistas_tic_h,tic151_personal_conoc_tic,tic151_personal_conoc_tic_m,tic152_personal_conoc_tic_h,tic16_intranet,tic17_firma_digital,k
2015,14849668171,R,R93,R9312,4,4,117,1,2335,3,0,0,0,0,0,3,0,3,1,3,0,3,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,3,3,1,1,1,3,2,2,1,1,1,2,1,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,14849857097,I,I55,I5510,4,4,209,1,2489,12,0,0,0,0,0,12,8,4,1,12,8,4,2,2,1,2,2, , ,1,1,1,2,2,1,1,2,3,3,3,3,1,3,3,3,1,2,1,2,2,2,2,2,1,1,1,2,2,1,0,1,1,0,1,2,2,1
2015,14850062162,I,I55,I5510,4,2,316,2,0,3,1,0,0,0,0,4,1,3,1,4,1,3,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,2, , ,12,4,8,2,2,1
2015,14850265098,C,C23,C2395,1,5,209,2,0,12,0,0,0,0,0,12,5,7,1,12,5,7,1,2,2,1,2, , ,1,1,1,2,2,1,1,1,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,1,1,1,2,2,2, , ,0,0,0,1,1,1
2015,14850512079,G,G47,G4773,3,4,207,1,5328,4,0,2,0,0,0,6,2,4,1,6,2,4,1,2,2,2,2, , ,1,2,2,2,2,1,1,2,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2, , ,0,0,0,1,1,1
2015,14850877093,G,G46,G4662,3,3,209,1,452,10,0,0,0,0,0,10,7,3,1,10,7,3,1,2,2,2,1,75,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2, , ,10,7,3,1,1,1
2015,14851859170,C,C21,C2100,1,4,117,1,7484,9,0,3,10,0,0,17,5,12,1,17,5,12,1,1,2,1,1,80,30,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,0,1,17,5,12,1,1,1
2015,14851969170,C,C13,C1391,1,5,117,1,2491,10,0,0,0,0,0,10,7,3,1,10,7,3,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,1,2,1,1,0,1,10,7,3,2,2,1
2015,14852026171,C,C20,C2023,1,5,117,1,30101,82,0,6,2,0,0,84,44,40,1,84,44,40,1,2,2,1,2, , ,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,1,0,2,82,44,38,1,2,1
2015,14852080095,C,C22,C2220,1,4,117,2,0,6,0,0,0,0,0,6,5,1,1,6,5,1,1,2,2,2,2, , ,2, , , , , , , ,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2, , ,3,2,1,2,2,1
2015,14852303175,C,C14,C1410,1,5,117,1,107710,130,0,0,33,0,0,163,85,78,1,163,85,78,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,1,1,0,162,84,78,1,1,1
2015,14852853175,C,C22,C2220,1,5,117,1,47517,37,0,10,2,2,0,32,12,20,1,32,12,20,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,0,1,32,12,20,2,1,1
2015,14853107213,G,G46,G4630,3,4,321,2,0,15,0,6,9,0,0,14,8,6,1,14,8,6,1,1,2,2,2, , ,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1
2015,14853224171,L,L68,L6820,4,2,117,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,2,2, , ,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,14853247091,I,I56,I5610,4,3,209,1,3000,2,0,0,2,0,0,4,2,2,1,4,2,2,1,2,2,1,2, , ,2, , , , , , , ,3,3,3,3,3,3,3,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,2,1
2015,14853292011,C,C23,C2391,1,2,101,2,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,2,2,2,2, , ,2, , , , , , , ,1,1,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,14853576078,G,G46,G4630,3,4,207,2,0,0,0,0,4,0,0,4,2,2,1,4,2,2,1,1,1,2,1,0,100,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,1,2,2,2, , ,4,2,2,2,1,1
2015,14854102096,C,C17,C1709,1,2,209,1,124,370,0,0,0,0,0,6,3,3,1,6,3,3,1,2,2,1,1,30,0,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,3,1,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,6,3,3,1,1,1
2015,14854234090,C,C10,C1079,1,3,224,1,12000,3,0,0,0,0,0,3,2,1,1,3,2,1,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2, , ,0,0,0,2,2,1
2015,14854363175,C,C10,C1071,1,3,117,2,0,8,0,0,1,0,0,8,6,2,1,8,6,2,1,2,2,2,2, , ,1,1,1,2,1,1,1,2,3,2,2,1,1,3,3,3,1,1,2,2,2,2,2,2,1,1,1,2,2,2, , ,7,6,1,2,1,1
2015,14854672178,G,G46,G4649,3,3,117,1,61155,15,0,2,7,0,0,22,17,5,1,22,17,5,2,1,2,1,1,70,80,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2, , ,22,17,5,2,1,1
2015,14854721179,E,E38,E3822,4,5,117,1,18629,30,0,29,0,0,0,30,19,11,1,30,19,11,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2, , ,30,19,11,1,1,1
2015,14855631173,C,C25,C2599,1,3,117,1,461,12,0,0,0,0,2,12,4,8,1,12,4,8,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1,1,0,1,12,4,8,1,1,1
2015,14855982090,M,M73,M7310,4,5,209,1,1837,60,0,0,0,0,0,36,19,17,1,36,19,17,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,1,2,1
2015,14856350119,C,C18,C1811,1,3,111,2,0,24,0,0,0,0,0,24,13,11,1,24,13,11,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2, , ,3,1,2,1,1,1
2015,14856384099,C,C10,C1061,1,4,209,2,0,2,0,0,0,0,0,2,1,1,1,2,1,1,1,2,2,2,2, , ,1,1,1,1,2,1,1,2,3,3,3,3,3,3,3,3,1,1,2,2,1,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,2,1
2015,14856411096,C,C21,C2100,1,5,209,1,19000,15,0,0,0,0,0,15,10,5,1,15,10,5,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,2,1,1,2,2,2,2,2,2,1,1,1,2,1,0,1,1,0,1,1,1,1
2015,14856832091,N,N79,N7911,4,3,420,1,8551,15,15,5,0,2,0,15,10,5,1,15,10,5,1,2,2,1,1,60,80,1,1,1,1,1,1,1,2,3,1,3,1,1,1,3,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,0,1,15,10,5,1,1,1
2015,14856916171,C,C22,C2220,1,5,117,1,1000,2,0,0,0,0,0,27,10,17,1,26,10,16,1,2,2,1,2, , ,2, , , , , , , ,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,2,1,1,0,2,2,0,2,1,1,1
2015,14856931138,B,B08,B0810,2,4,213,1,890,12,0,0,0,0,0,12,7,5,1,12,7,5,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,12,7,5,2,2,1
2015,14856962173,C,C15,C1512,1,2,117,1,1800,3,0,0,1,0,0,5,3,2,2, , , , , , , , , , ,0,2,1,1,2,1,1,1, , , , , , , , ,1, , ,2,1,2,2,2,2,2,2,2,2,2, , ,0,0,0,2,2,1
2015,14857036094,J,J61,J6110,4,5,209,1,407962,650,0,0,0,0,0,71,29,42,2, , , , , , , , , , ,0,1,1,1,1,1,1,1, , , , , , , , ,1, , ,1,1,1,2,2,1,2,1,1,2,1,20,30,85,45,40,1,1,1
2015,14857764090,G,G46,G4630,3,2,209,2,0,26,0,0,0,0,0,26,8,18,1,26,8,18,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,2,2,2,1,1,2,2,2,2, , ,0,0,0,1,1,1
2015,14858111171,Q,Q86,Q8610,4,5,117,1,9602,32,0,2,4,2,0,34,26,8,1,34,26,8,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,1,0,2,6,4,2,1,1,1
2015,14858370176,C,C28,C2813,1,4,117,2,0,8,0,0,0,0,0,8,3,5,1,8,3,5,1,2,2,1,2, , ,1,1,2,2,1,1,1,1,3,2,2,2,1,1,2,2,1,1,2,1,2,2,2,2,2,1,2,2,2,2, , ,3,1,2,1,1,1
2015,14858397091,C,C29,C2920,1,4,209,1,11603,11,0,3,2,0,0,9,3,6,1,6,3,3,1,2,2,1,2, , ,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,0,1,1,0,1,2,1,1
2015,14858641170,C,C25,C2511,1,4,117,1,310,7,0,0,0,0,0,7,1,6,1,7,1,6,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,2,2, , ,3,0,3,1,1,1
2015,14858763097,B,B08,B0810,2,4,209,1,3246,4,0,5,2,0,0,8,6,2,1,8,6,2,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,1,2,2, , ,0,0,0,1,1,1
2015,14858794090,C,C10,C1074,1,4,209,2,0,5,0,0,0,0,0,5,4,1,1,5,4,1,1,2,2,1,2, , ,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,1,2,2,2, , ,5,4,1,1,1,1
2015,14858845174,G,G46,G4659,3,5,117,1,8916,122,0,80,0,0,0,122,44,78,1,122,44,78,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,2,2,2,1,2,2,3,3,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,3,5,2,3,1,1,1
2015,14859479091,G,G46,G4649,3,2,209,1,13945,22,0,2,0,0,0,22,19,3,1,22,19,3,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,2,2,2,2,1,1,2,2,2, , ,8,6,2,2,1,1
2015,14859818090,C,C18,C1811,1,5,209,1,24713,131,0,0,10,0,0,131,79,52,1,131,79,52,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,2,2,1,0,3,3,0,3,1,1,1
2015,14860100178,C,C25,C2512,1,5,117,2,0,50,0,0,0,0,0,42,12,30,1,42,12,30,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,2,2,1,2,2,2,2,1,1,2,2,2, , ,4,2,2,2,1,1
2015,14860299098,G,G45,G4510,3,5,117,1,71547,251,0,0,147,0,54,284,72,212,1,284,72,212,1,2,2,1,1,65,85,1,1,1,1,1,1,1,1,1,3,3,3,1,3,3,3,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,3,48,26,22,1,1,1
2015,14860313171,S,S95,S9512,4,4,117,1,10568,26,0,40,37,0,0,67,17,50,1,67,17,50,1,2,2,1,1,50,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,0,1,8,5,3,1,1,1
2015,14860327172,G,G45,G4510,3,3,117,1,18959,34,0,0,0,0,0,31,11,20,1,31,11,20,1,2,2,1,2, , ,1,1,1,2,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,0,1,1,0,1,1,1,1
2015,14860615097,N,N81,N8121,4,5,209,2,0,26,0,6,0,0,0,26,12,14,1,26,12,14,1,2,2,1,1,0,35,1,1,1,2,1,1,1,1,3,3,3,3,3,1,1,3,1,1,1,2,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,1,1
2015,14860725097,C,C28,C2819,1,5,209,2,0,30,0,0,0,0,0,30,10,20,1,30,10,20,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,1,0,1,1,0,1,1,1,1
2015,14860814081,C,C16,C1621,1,5,208,1,14943,35,3,0,36,0,18,57,14,43,1,57,14,43,1,2,2,1,2, , ,2, , , , , , , ,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,23,8,15,1,1,1
2015,14860830176,N,N80,N8010,4,4,117,1,4044,10,0,0,0,0,0,10,3,7,1,10,3,7,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2, , ,10,3,7,2,2,1
2015,14860946174,J,J59,J5920,4,4,117,2,0,51,0,15,9,0,0,51,30,21,1,51,30,21,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,0,1,51,30,21,2,2,1
2015,14861027172,N,N80,N8010,4,5,117,2,0,25,0,0,0,0,0,25,17,8,1,25,17,8,1,2,2,2,2, , ,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,1,2,2,2, , ,25,17,8,2,2,1
2015,14861117171,J,J61,J6130,4,5,117,2,0,25,0,0,0,0,0,24,8,16,1,24,8,16,2,2,1,1,2, , ,1,1,1,2,1,1,1,1,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2, , ,24,8,16,1,1,1
2015,14861122175,G,G45,G4510,3,4,117,1,11710,45,0,0,15,3,0,50,17,33,1,50,17,33,1,1,2,1,2, , ,1,1,1,2,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,0,1,1,0,1,1,1,1
2015,14861165010,G,G45,G4510,3,2,101,1,2323,16,0,6,0,0,0,16,4,12,1,16,4,12,1,2,2,2,2, , ,1,1,1,2,1,1,1,2,3,1,1,1,2,1,3,3,1,1,2,2,1,2,2,2,2,1,2,1,2,2, , ,2,1,1,1,1,1
2015,14861261175,G,G46,G4652,3,4,117,1,4000,25,0,10,25,4,0,52,22,30,1,52,22,30,1,1,2,1,1,1,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,0,2,2,0,2,1,1,1
2015,14861284175,G,G46,G4653,3,2,117,2,0,48,0,1,0,0,0,44,16,28,1,44,16,28,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,2,3,3,1,1,3,3,3,1,1,1,1,1,2,2,2,1,1,1,2,2,1,0,1,3,0,3,1,1,1
2015,14861358179,C,C10,C1030,1,4,117,1,12210,25,0,15,4,0,0,25,10,15,1,25,10,15,1,2,2,1,1,5,5,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2, , ,2,0,2,2,2,1
2015,14861600174,C,C31,C3100,1,5,117,1,15353,200,8,6,16,2,0,220,50,170,1,90,30,60,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,0,2,6,2,4,1,1,1
2015,14861807178,G,G46,G4652,3,2,117,2,0,12,0,0,0,0,0,12,7,5,1,12,7,5,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2, , ,12,7,5,2,2,1
2015,14861873014,I,I56,I5610,4,2,117,2,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,14862189176,G,G46,G4659,3,5,117,1,12092,13,0,63,81,0,0,78,24,54,1,78,24,54,1,2,2,1,2, , ,1,1,1,2,1,1,1,1,2,2,2,2,2,2,3,2,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,0,38,18,20,1,1,1
2015,14862406177,M,M71,M7110,4,2,117,2,0,12,0,4,2,0,0,13,4,9,1,13,4,9,1,2,2,2,2, , ,1,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2, , ,3,0,3,1,2,1
2015,14862417179,J,J58,J5813,4,2,117,1,5243,14,0,0,1,0,0,15,6,9,1,15,6,9,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,1,2,2,1,0,1,2,1,1,2,2,1
2015,14862424175,J,J58,J5813,4,5,117,1,30000,170,0,0,50,20,0,157,87,70,1,157,87,70,1,2,2,1,2, , ,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2, , ,127,87,40,1,2,1
2015,14862442173,L,L68,L6810,4,2,123,2,0,2,0,0,0,0,0,1,0,1,1,1,0,1,1,2,2,2,2, , ,2, , , , , , , ,3,3,3,3,3,3,3,3,1,2,2,2,2,2,2,2,2,1,1,2,2,2, , ,0,0,0,2,2,1
2015,14862934173,C,C27,C2750,1,5,117,1,6521,40,0,10,15,0,0,55,12,43,1,55,12,43,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,1,2,2,1,0,2,16,10,6,2,2,1
2015,14862980094,G,G46,G4649,3,5,209,1,622171,59,0,0,0,0,0,59,48,11,1,59,48,11,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,1,1,2,2,1,1,0,1,1,0,1,1,1,1
2015,14863089094,C,C27,C2710,1,5,209,1,621,16,0,0,0,0,0,16,7,9,1,16,7,9,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,2,2,2,1,1,1,2,1,2, , ,0,0,0,1,1,1
2015,14863415170,G,G47,G4741,3,2,117,1,17217,64,0,0,0,0,0,62,19,43,1,62,19,43,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,2,1,1,1,35,12,23,1,1,1
2015,14863425094,C,C14,C1410,1,4,209,1,36381,32,0,0,2,0,1,30,20,10,1,30,20,10,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,2,1,1,1,2,2,1,0,1,1,0,1,2,1,1
2015,14863441171,C,C10,C1061,1,5,117,1,6314,10,0,0,0,0,0,10,5,5,1,10,5,5,1,2,2,1,2, , ,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,2,2,1,2, , ,3,1,2,2,1,1
2015,14863478171,C,C25,C2599,1,5,117,1,20528,14,0,1,15,2,0,29,15,14,1,29,15,14,1,1,2,1,1,50,23,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2, , ,7,4,3,2,1,1
2015,14863499179,C,C10,C1050,1,5,117,1,2290,20,0,1,0,5,0,20,10,10,1,20,10,10,1,1,2,1,2, , ,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,1,0,1,19,10,9,1,1,1
2015,14863512175,G,G47,G4742,3,2,117,1,19359,15,0,0,10,0,0,22,10,12,1,22,10,12,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,2,2,1,0,2,7,3,4,1,2,1
2015,14863550174,C,C13,C1311,1,5,117,2,0,10,0,0,0,0,0,10,2,8,1,6,1,5,1,2,2,2,2, , ,1,2,1,2,2,1,1,2,3,3,3,3,3,3,3,3,1,1,2,2,1,1,2,2,2,1,2,2,2,2, , ,0,0,0,1,1,1
2015,14863601178,G,G46,G4690,3,5,209,1,126107,109,0,81,0,8,0,95,44,51,1,95,44,51,1,1,1,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,88,44,44,1,1,1
2015,14863654174,G,G46,G4669,3,3,101,1,3000,12,0,0,0,0,0,13,7,6,1,13,7,6,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,1,1
2015,14863685177,C,C17,C1701,1,5,117,1,3250,35,0,0,3,0,0,37,5,32,1,37,5,32,1,2,2,2,2, , ,1,1,1,1,1,1,1,2,3,3,1,1,1,3,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1
2015,14863692173,C,C10,C1074,1,5,117,1,14943,28,0,0,0,0,0,28,10,18,1,28,10,18,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,0,1,27,10,17,1,1,1
2015,14863701172,C,C14,C1410,1,2,117,1,5309,12,0,0,1,0,0,13,11,2,1,13,11,2,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2, , ,2,1,1,2,1,1
2015,14863718172,C,C13,C1312,1,5,117,1,16480,220,24,45,45,11,0,345,78,267,1,345,78,267,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2, , ,345,78,267,1,1,1
2015,14863728178,C,C13,C1312,1,5,117,1,13393,34,0,0,0,0,0,34,11,23,1,34,11,23,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,0,1,3,2,1,2,1,1
2015,14863868174,C,C10,C1050,1,5,117,1,82145,74,16,0,18,0,0,92,39,53,1,92,39,53,1,2,2,1,2, , ,1,1,2,2,1,1,1,1,1,2,2,1,1,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2, , ,15,8,7,1,1,1
2015,14863870179,S,S96,S9603,4,5,117,1,42728,53,0,0,12,4,0,45,18,27,1,24,9,15,1,2,2,1,2, , ,1,1,1,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,1,2,1,1,1,3,10,4,6,1,1,1
2015,14863877173,G,G46,G4659,3,2,117,2,0,28,0,0,0,0,0,28,11,17,1,28,11,17,1,1,1,1,2, , ,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2, , ,28,11,17,2,1,1
2015,14864168176,C,C14,C1430,1,2,117,2,0,3,0,0,0,0,0,4,2,2,1,4,2,2,1,2,2,2,2, , ,1,1,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,1,1,1,2, , ,4,2,2,1,2,1
2015,14864204172,G,G46,G4649,3,5,117,1,8109,16,0,27,13,13,0,29,11,18,1,29,11,18,1,1,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,0,1,27,10,17,2,2,1
2015,14864280090,C,C14,C1410,1,4,209,1,450,10,0,0,0,0,1,10,7,3,1,10,7,3,1,2,2,1,2, , ,2, , , , , , , ,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,2,2, , ,0,0,0,2,2,1
2015,14864334092,C,C25,C2511,1,5,209,1,13461,25,0,9,9,0,0,15,7,8,1,15,7,8,1,1,2,1,2, , ,1,1,1,2,2,1,1,1,3,3,3,3,3,3,3,3,1,1,2,2,1,2,2,2,1,1,2,2,1,2, , ,15,8,7,2,1,1
2015,14864530177,C,C16,C1621,1,5,117,1,40000,49,0,0,23,0,15,72,18,54,1,72,18,54,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,1,1,1,1,3,34,9,25,2,1,1
2015,14864584170,C,C10,C1073,1,5,117,1,62000,94,0,70,91,0,0,117,43,74,1,80,30,50,1,2,2,1,2, , ,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,80,30,50,1,1,1
2015,14864873171,Q,Q87,Q8790,4,4,117,1,16811,80,0,0,0,0,0,27,20,7,1,17,10,7,1,2,2,1,2, , ,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2, , ,5,2,3,2,2,1
